Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,Trans by Customers,Department,SubDpto,Category
10/14/2024,4132222499,SEA PAK,SEA PAK JUMBO COCONUT SHRIMP 16 oz,$12.99,$8.58,33.95%,1,1,,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/9/2024,4132222451,SEA PAK,SEA PAK SHRIMP SCAMPI 10 oz,$9.99,$6.39,36.07%,1,1,,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/12/2024,4132222451,SEA PAK,SEA PAK SHRIMP SCAMPI 10 oz,$9.99,$6.39,36.07%,3,3,2,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/14/2024,4132222451,SEA PAK,SEA PAK SHRIMP SCAMPI 10 oz,$9.99,$6.39,36.07%,1,1,,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/12/2024,4132222500,SEA PAK,SEA PAK SHRIMP SPRING ROLL FAM SIZE 18 oz,$12.99,$7.68,40.89%,1,1,1,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/13/2024,4132222500,SEA PAK,SEA PAK SHRIMP SPRING ROLL FAM SIZE 18 oz,$12.99,$7.68,40.89%,1,1,,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/10/2024,4132210900,SEAPAK,SEAPAK JUMBO BUTTERFLY SHRIMP 9 oz,$7.99,$4.80,39.87%,1,1,1,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
10/11/2024,4132210900,SEAPAK,SEAPAK JUMBO BUTTERFLY SHRIMP 9 oz,$7.99,$4.80,39.87%,1,1,1,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
10/12/2024,4132210900,SEAPAK,SEAPAK JUMBO BUTTERFLY SHRIMP 9 oz,$7.99,$4.80,39.87%,1,1,1,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
10/9/2024,4132210920,SEAPAK,SEAPAK JUMBO COCONUT SHRIMP 18 oz,$13.99,$8.98,35.84%,1,1,1,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
10/15/2024,4132210930,SEAPAK,SEAPAK TEMPURA SHIRIMP 8.2 oz,$8.99,$5.71,36.52%,1,1,1,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
10/9/2024,8436017437461,VIMA FOODS,VIMA FOODS CAMARON CRUDO 16/20 12 oz,$5.99,$4.20,29.89%,1,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/10/2024,8436017437461,VIMA FOODS,VIMA FOODS CAMARON CRUDO 16/20 12 oz,$5.99,$4.20,29.89%,4,4,3,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/11/2024,8436017437461,VIMA FOODS,VIMA FOODS CAMARON CRUDO 16/20 12 oz,$5.99,$4.20,29.89%,3,3,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/12/2024,8436017437461,VIMA FOODS,VIMA FOODS CAMARON CRUDO 16/20 12 oz,$5.99,$4.20,29.89%,1,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/9/2024,8436017437492,VIMA FOODS,VIMA FOODS CAMARON CRUDO 31/40 12 oz,$4.49,$3.11,30.73%,3,2,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/10/2024,8436017437492,VIMA FOODS,VIMA FOODS CAMARON CRUDO 31/40 12 oz,$4.49,$3.11,30.73%,2,2,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/15/2024,8436017437492,VIMA FOODS,VIMA FOODS CAMARON CRUDO 31/40 12 oz,$4.49,$3.11,30.73%,1,1,,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
10/9/2024,71575610020,,BLACKBERRIES 6 oz,$5.99,$3.63,39.48%,6,5,2,PRODUCE,FRUTAS,BLACKBERRIES
10/10/2024,71575610020,,BLACKBERRIES 6 oz,$5.99,$3.63,39.48%,9,9,3,PRODUCE,FRUTAS,BLACKBERRIES
10/11/2024,71575610020,,BLACKBERRIES 6 oz,$5.99,$3.63,39.48%,14,11,4,PRODUCE,FRUTAS,BLACKBERRIES
10/12/2024,71575610020,,BLACKBERRIES 6 oz,$5.99,$3.63,39.48%,20,20,4,PRODUCE,FRUTAS,BLACKBERRIES
10/13/2024,71575610020,,BLACKBERRIES 6 oz,$5.99,$3.63,39.48%,8,7,5,PRODUCE,FRUTAS,BLACKBERRIES
10/14/2024,71575610020,,BLACKBERRIES 6 oz,$5.99,$3.63,39.48%,7,6,2,PRODUCE,FRUTAS,BLACKBERRIES
10/9/2024,20537900000,,CANTALOUPE CON FRESAS ud,$2.99,$1.59,46.82%,2,2,2,PRODUCE,FRUTAS,CANTALOUPE
10/10/2024,20537900000,,CANTALOUPE CON FRESAS ud,$2.99,$1.59,46.82%,2,2,2,PRODUCE,FRUTAS,CANTALOUPE
10/12/2024,20537900000,,CANTALOUPE CON FRESAS ud,$2.99,$1.59,46.82%,1,1,,PRODUCE,FRUTAS,CANTALOUPE
10/13/2024,20537900000,,CANTALOUPE CON FRESAS ud,$2.99,$1.59,46.82%,1,1,1,PRODUCE,FRUTAS,CANTALOUPE
10/11/2024,20513700000,,CANTALOUPE MELON EN MITADES ud,$2.29,$1.33,41.78%,1,1,,PRODUCE,FRUTAS,CANTALOUPE
10/12/2024,20513700000,,CANTALOUPE MELON EN MITADES ud,$2.29,$1.33,41.78%,4,4,3,PRODUCE,FRUTAS,CANTALOUPE
10/13/2024,20513700000,,CANTALOUPE MELON EN MITADES ud,$2.29,$1.33,41.78%,4,4,3,PRODUCE,FRUTAS,CANTALOUPE
10/14/2024,20513700000,,CANTALOUPE MELON EN MITADES ud,$2.29,$1.33,41.78%,11,9,8,PRODUCE,FRUTAS,CANTALOUPE
10/15/2024,20513700000,,CANTALOUPE MELON EN MITADES ud,$2.29,$1.33,41.78%,2,2,,PRODUCE,FRUTAS,CANTALOUPE
10/9/2024,5137,,CANTALOUPE MELON ud,$3.99,$2.92,26.90%,6,6,5,PRODUCE,FRUTAS,CANTALOUPE
10/10/2024,5137,,CANTALOUPE MELON ud,$3.99,$2.92,26.90%,69,55,40,PRODUCE,FRUTAS,CANTALOUPE
10/11/2024,5137,,CANTALOUPE MELON ud,$3.99,$2.92,26.90%,47,37,24,PRODUCE,FRUTAS,CANTALOUPE
10/12/2024,5137,,CANTALOUPE MELON ud,$3.99,$2.92,26.90%,51,43,29,PRODUCE,FRUTAS,CANTALOUPE
10/13/2024,5137,,CANTALOUPE MELON ud,$3.99,$2.92,26.90%,37,29,12,PRODUCE,FRUTAS,CANTALOUPE
10/14/2024,5137,,CANTALOUPE MELON ud,$3.99,$2.92,26.90%,59,47,30,PRODUCE,FRUTAS,CANTALOUPE
10/15/2024,5137,,CANTALOUPE MELON ud,$3.99,$2.92,26.90%,29,23,19,PRODUCE,FRUTAS,CANTALOUPE
10/14/2024,3338311006,,CHINA NEBO 5 lb,$7.99,,100.00%,1,1,1,PRODUCE,FRUTAS,CHINAS
10/9/2024,5055,,CHINA NEBO lb,$2.69,$1.79,33.54%,111,53,33,PRODUCE,FRUTAS,CHINAS
10/10/2024,5055,,CHINA NEBO lb,$2.69,$1.79,33.54%,132,68,43,PRODUCE,FRUTAS,CHINAS
10/11/2024,5055,,CHINA NEBO lb,$2.69,$1.79,33.54%,147,71,48,PRODUCE,FRUTAS,CHINAS
10/12/2024,5055,,CHINA NEBO lb,$2.69,$1.79,33.54%,118,62,38,PRODUCE,FRUTAS,CHINAS
10/13/2024,5055,,CHINA NEBO lb,$2.69,$1.79,33.54%,94,41,15,PRODUCE,FRUTAS,CHINAS
10/14/2024,5055,,CHINA NEBO lb,$2.69,$1.79,33.54%,159,67,43,PRODUCE,FRUTAS,CHINAS
10/15/2024,5055,,CHINA NEBO lb,$2.69,$1.79,33.54%,179,73,45,PRODUCE,FRUTAS,CHINAS
10/9/2024,3338311052,,CHINA VALENCIA 4 lb,$8.69,$4.92,43.42%,4,4,2,PRODUCE,FRUTAS,CHINAS
10/10/2024,3338311052,,CHINA VALENCIA 4 lb,$8.69,$4.92,43.42%,1,1,1,PRODUCE,FRUTAS,CHINAS
10/10/2024,60504951089,,CHINA VALENCIA 4 lb,$8.69,$4.92,43.42%,6,5,3,PRODUCE,FRUTAS,CHINAS
10/11/2024,60504951089,,CHINA VALENCIA 4 lb,$8.69,$4.92,43.42%,21,18,12,PRODUCE,FRUTAS,CHINAS
10/12/2024,60504951089,,CHINA VALENCIA 4 lb,$8.69,$4.92,43.42%,18,16,9,PRODUCE,FRUTAS,CHINAS
10/15/2024,60504951089,,CHINA VALENCIA 4 lb,$8.69,$4.92,43.42%,3,3,3,PRODUCE,FRUTAS,CHINAS
10/9/2024,5057,,CHINA VALENCIA lb,$1.89,$1.18,37.74%,8,6,2,PRODUCE,FRUTAS,CHINAS
10/10/2024,5057,,CHINA VALENCIA lb,$1.89,$1.18,37.74%,22,9,7,PRODUCE,FRUTAS,CHINAS
10/11/2024,5057,,CHINA VALENCIA lb,$1.89,$1.18,37.74%,28,10,2,PRODUCE,FRUTAS,CHINAS
10/12/2024,5057,,CHINA VALENCIA lb,$1.89,$1.18,37.74%,45,19,13,PRODUCE,FRUTAS,CHINAS
10/13/2024,5057,,CHINA VALENCIA lb,$1.89,$1.18,37.74%,31,17,7,PRODUCE,FRUTAS,CHINAS
10/14/2024,5057,,CHINA VALENCIA lb,$1.89,$1.18,37.74%,14,7,1,PRODUCE,FRUTAS,CHINAS
10/15/2024,5057,,CHINA VALENCIA lb,$1.89,$1.18,37.74%,12,7,4,PRODUCE,FRUTAS,CHINAS
10/9/2024,5119,,CHINAS MANDARINAS lb,$2.99,$1.58,47.07%,84,48,23,PRODUCE,FRUTAS,MANDARINAS
10/10/2024,5119,,CHINAS MANDARINAS lb,$2.99,$1.58,47.07%,42,28,21,PRODUCE,FRUTAS,MANDARINAS
10/11/2024,5119,,CHINAS MANDARINAS lb,$2.99,$1.58,47.07%,40,31,21,PRODUCE,FRUTAS,MANDARINAS
10/12/2024,5119,,CHINAS MANDARINAS lb,$2.99,$1.58,47.07%,63,44,30,PRODUCE,FRUTAS,MANDARINAS
10/13/2024,5119,,CHINAS MANDARINAS lb,$2.99,$1.58,47.07%,61,48,21,PRODUCE,FRUTAS,MANDARINAS
10/14/2024,5119,,CHINAS MANDARINAS lb,$2.99,$1.58,47.07%,80,53,31,PRODUCE,FRUTAS,MANDARINAS
10/15/2024,5119,,CHINAS MANDARINAS lb,$2.99,$1.58,47.07%,72,53,38,PRODUCE,FRUTAS,MANDARINAS
10/9/2024,5065,,CIRUELAS lb,$2.69,$1.77,34.28%,29,33,20,PRODUCE,FRUTAS,CIRUELAS
10/10/2024,5065,,CIRUELAS lb,$2.69,$1.77,34.28%,39,49,33,PRODUCE,FRUTAS,CIRUELAS
10/11/2024,5065,,CIRUELAS lb,$2.69,$1.77,34.28%,46,52,35,PRODUCE,FRUTAS,CIRUELAS
10/12/2024,5065,,CIRUELAS lb,$2.69,$1.77,34.28%,44,51,26,PRODUCE,FRUTAS,CIRUELAS
10/13/2024,5065,,CIRUELAS lb,$2.69,$1.77,34.28%,36,44,21,PRODUCE,FRUTAS,CIRUELAS
10/14/2024,5065,,CIRUELAS lb,$2.69,$1.77,34.28%,46,56,35,PRODUCE,FRUTAS,CIRUELAS
10/15/2024,5065,,CIRUELAS lb,$2.69,$1.77,34.28%,35,42,24,PRODUCE,FRUTAS,CIRUELAS
10/9/2024,5375,,DRAGON FRUIT lb,$8.99,$5.85,34.93%,5,4,1,PRODUCE,FRUTAS,DRAGON FRUIT
10/10/2024,5375,,DRAGON FRUIT lb,$8.99,$5.85,34.93%,13,7,3,PRODUCE,FRUTAS,DRAGON FRUIT
10/12/2024,5375,,DRAGON FRUIT lb,$8.99,$5.85,34.93%,7,6,2,PRODUCE,FRUTAS,DRAGON FRUIT
10/13/2024,5375,,DRAGON FRUIT lb,$8.99,$5.85,34.93%,11,5,1,PRODUCE,FRUTAS,DRAGON FRUIT
10/14/2024,5375,,DRAGON FRUIT lb,$8.99,$5.85,34.93%,10,7,5,PRODUCE,FRUTAS,DRAGON FRUIT
10/11/2024,20580000000,,FRUTAS MIXTAS lb,$1.79,$0.80,55.31%,3,2,,PRODUCE,FRUTAS,
10/12/2024,20580000000,,FRUTAS MIXTAS lb,$1.79,$0.80,55.31%,6,2,1,PRODUCE,FRUTAS,
10/14/2024,20580000000,,FRUTAS MIXTAS lb,$1.79,$0.80,55.31%,1,1,,PRODUCE,FRUTAS,
10/15/2024,20580000000,,FRUTAS MIXTAS lb,$1.79,$0.80,55.31%,6,3,1,PRODUCE,FRUTAS,
10/9/2024,5087,,GUINEOS AMARILLOS lb,$1.49,$0.93,37.92%,1149,565,345,PRODUCE,FRUTAS,GUINEOS
10/10/2024,5087,,GUINEOS AMARILLOS lb,$1.49,$0.93,37.92%,1245,562,339,PRODUCE,FRUTAS,GUINEOS
10/11/2024,5087,,GUINEOS AMARILLOS lb,$1.49,$0.93,37.92%,1072,504,279,PRODUCE,FRUTAS,GUINEOS
10/12/2024,5087,,GUINEOS AMARILLOS lb,$1.49,$0.93,37.92%,1244,571,324,PRODUCE,FRUTAS,GUINEOS
10/13/2024,5087,,GUINEOS AMARILLOS lb,$1.49,$0.93,37.92%,1075,487,222,PRODUCE,FRUTAS,GUINEOS
10/14/2024,5087,,GUINEOS AMARILLOS lb,$1.49,$0.93,37.92%,1595,743,449,PRODUCE,FRUTAS,GUINEOS
10/15/2024,5087,,GUINEOS AMARILLOS lb,$1.49,$0.93,37.92%,1399,628,393,PRODUCE,FRUTAS,GUINEOS
10/9/2024,5089,,GUINEOS VERDES lb,$1.29,$0.93,28.29%,274,108,79,PRODUCE,FRUTAS,GUINEOS
10/10/2024,5089,,GUINEOS VERDES lb,$1.29,$0.93,28.29%,281,92,64,PRODUCE,FRUTAS,GUINEOS
10/11/2024,5089,,GUINEOS VERDES lb,$1.29,$0.93,28.29%,136,63,44,PRODUCE,FRUTAS,GUINEOS
10/12/2024,5089,,GUINEOS VERDES lb,$1.29,$0.93,28.29%,196,74,54,PRODUCE,FRUTAS,GUINEOS
10/13/2024,5089,,GUINEOS VERDES lb,$1.29,$0.93,28.29%,130,47,25,PRODUCE,FRUTAS,GUINEOS
10/14/2024,5089,,GUINEOS VERDES lb,$1.29,$0.93,28.29%,246,89,65,PRODUCE,FRUTAS,GUINEOS
10/15/2024,5089,,GUINEOS VERDES lb,$1.29,$0.93,28.29%,211,85,53,PRODUCE,FRUTAS,GUINEOS
10/10/2024,20538000000,,HONEYDEW CON FRESAS ud,$3.99,$2.00,49.87%,1,1,,PRODUCE,FRUTAS,HONEYDEW
10/9/2024,5140,,HONEYDEW ud,$6.99,$4.06,41.88%,5,5,2,PRODUCE,FRUTAS,HONEYDEW
10/10/2024,5140,,HONEYDEW ud,$6.99,$4.06,41.88%,4,4,1,PRODUCE,FRUTAS,HONEYDEW
10/11/2024,5140,,HONEYDEW ud,$6.99,$4.06,41.88%,2,2,1,PRODUCE,FRUTAS,HONEYDEW
10/12/2024,5140,,HONEYDEW ud,$6.99,$4.06,41.88%,6,6,4,PRODUCE,FRUTAS,HONEYDEW
10/13/2024,5140,,HONEYDEW ud,$6.99,$4.06,41.88%,2,2,,PRODUCE,FRUTAS,HONEYDEW
10/14/2024,5140,,HONEYDEW ud,$6.99,$4.06,41.88%,4,4,2,PRODUCE,FRUTAS,HONEYDEW
10/15/2024,5140,,HONEYDEW ud,$6.99,$4.06,41.88%,2,2,2,PRODUCE,FRUTAS,HONEYDEW
10/10/2024,5106,,KIWI ORGANICO ud,$0.89,$0.39,55.94%,9,2,,PRODUCE,FRUTAS,KIWI
10/9/2024,5105,,KIWI ud,$0.79,$0.45,43.25%,53,15,10,PRODUCE,FRUTAS,KIWI
10/10/2024,5105,,KIWI ud,$0.79,$0.45,43.25%,96,27,18,PRODUCE,FRUTAS,KIWI
10/11/2024,5105,,KIWI ud,$0.79,$0.45,43.25%,82,19,11,PRODUCE,FRUTAS,KIWI
10/12/2024,5105,,KIWI ud,$0.79,$0.45,43.25%,79,21,12,PRODUCE,FRUTAS,KIWI
10/13/2024,5105,,KIWI ud,$0.79,$0.45,43.25%,22,6,3,PRODUCE,FRUTAS,KIWI
10/14/2024,5105,,KIWI ud,$0.79,$0.45,43.25%,32,7,4,PRODUCE,FRUTAS,KIWI
10/15/2024,5105,,KIWI ud,$0.79,$0.45,43.25%,15,5,3,PRODUCE,FRUTAS,KIWI
10/9/2024,5112,,LIMA VERDE lb,$1.49,$1.11,25.34%,297,237,154,PRODUCE,FRUTAS,LIMONES
10/10/2024,5112,,LIMA VERDE lb,$1.49,$1.11,25.34%,243,190,128,PRODUCE,FRUTAS,LIMONES
10/11/2024,5112,,LIMA VERDE lb,$1.49,$1.11,25.34%,213,186,108,PRODUCE,FRUTAS,LIMONES
10/12/2024,5112,,LIMA VERDE lb,$1.49,$1.11,25.34%,353,239,138,PRODUCE,FRUTAS,LIMONES
10/13/2024,5112,,LIMA VERDE lb,$1.49,$1.11,25.34%,219,159,63,PRODUCE,FRUTAS,LIMONES
10/14/2024,5112,,LIMA VERDE lb,$1.49,$1.11,25.34%,194,165,93,PRODUCE,FRUTAS,LIMONES
10/15/2024,5112,,LIMA VERDE lb,$1.49,$1.11,25.34%,106,93,59,PRODUCE,FRUTAS,LIMONES
10/9/2024,3338311906,,LIMON AMARILLO 2 lb,$4.69,$3.22,31.30%,9,8,4,PRODUCE,FRUTAS,LIMONES
10/10/2024,3338311906,,LIMON AMARILLO 2 lb,$4.69,$3.22,31.30%,7,7,4,PRODUCE,FRUTAS,LIMONES
10/9/2024,5110,,LIMONES AMARILLOS lb,$1.89,$1.17,38.19%,66,68,40,PRODUCE,FRUTAS,LIMONES
10/10/2024,5110,,LIMONES AMARILLOS lb,$1.89,$1.17,38.19%,107,97,60,PRODUCE,FRUTAS,LIMONES
10/11/2024,5110,,LIMONES AMARILLOS lb,$1.89,$1.17,38.19%,102,95,51,PRODUCE,FRUTAS,LIMONES
10/12/2024,5110,,LIMONES AMARILLOS lb,$1.89,$1.17,38.19%,197,98,58,PRODUCE,FRUTAS,LIMONES
10/13/2024,5110,,LIMONES AMARILLOS lb,$1.89,$1.17,38.19%,139,84,36,PRODUCE,FRUTAS,LIMONES
10/14/2024,5110,,LIMONES AMARILLOS lb,$1.89,$1.17,38.19%,113,106,65,PRODUCE,FRUTAS,LIMONES
10/15/2024,5110,,LIMONES AMARILLOS lb,$1.89,$1.17,38.19%,123,103,65,PRODUCE,FRUTAS,LIMONES
10/11/2024,71631055123,,LIMONES ORGANICOS 3 ud,$7.49,$4.71,37.14%,1,1,,PRODUCE,FRUTAS,LIMONES
10/15/2024,71631055123,,LIMONES ORGANICOS 3 ud,$7.49,$4.71,37.14%,1,1,,PRODUCE,FRUTAS,LIMONES
10/9/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,27,20,12,PRODUCE,FRUTAS,LIMONES
10/10/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,15,11,8,PRODUCE,FRUTAS,LIMONES
10/11/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,15,15,7,PRODUCE,FRUTAS,LIMONES
10/12/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,11,11,6,PRODUCE,FRUTAS,LIMONES
10/13/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,15,10,2,PRODUCE,FRUTAS,LIMONES
10/14/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,47,46,26,PRODUCE,FRUTAS,LIMONES
10/15/2024,85398700467,,LIMONES VERDES 2 lb,$3.69,$2.07,43.81%,34,33,16,PRODUCE,FRUTAS,LIMONES
10/9/2024,5120,,MANGO lb,$1.89,$0.97,48.85%,37,13,10,PRODUCE,FRUTAS,FRUTAS FRESCAS
10/10/2024,5120,,MANGO lb,$1.89,$0.97,48.85%,3,3,3,PRODUCE,FRUTAS,FRUTAS FRESCAS
10/11/2024,5120,,MANGO lb,$1.89,$0.97,48.85%,3,2,1,PRODUCE,FRUTAS,FRUTAS FRESCAS
10/12/2024,5120,,MANGO lb,$1.89,$0.97,48.85%,5,3,3,PRODUCE,FRUTAS,FRUTAS FRESCAS
10/14/2024,5120,,MANGO lb,$1.89,$0.97,48.85%,1,1,1,PRODUCE,FRUTAS,FRUTAS FRESCAS
10/11/2024,71631055154,,MANGO ORGANICO 2 ud,$7.99,$4.96,37.94%,2,1,,PRODUCE,FRUTAS,MANGO
10/9/2024,20538200000,,MANGO SLICES lb,$1.09,$0.73,33.49%,2,2,2,PRODUCE,FRUTAS,MANGO
10/10/2024,20538200000,,MANGO SLICES lb,$1.09,$0.73,33.49%,2,2,2,PRODUCE,FRUTAS,MANGO
10/11/2024,20538200000,,MANGO SLICES lb,$1.09,$0.73,33.49%,2,3,1,PRODUCE,FRUTAS,MANGO
10/12/2024,20538200000,,MANGO SLICES lb,$1.09,$0.73,33.49%,2,1,,PRODUCE,FRUTAS,MANGO
10/13/2024,20538200000,,MANGO SLICES lb,$1.09,$0.73,33.49%,1,1,,PRODUCE,FRUTAS,MANGO
10/14/2024,20538200000,,MANGO SLICES lb,$1.09,$0.73,33.49%,3,3,1,PRODUCE,FRUTAS,MANGO
10/15/2024,20538200000,,MANGO SLICES lb,$1.09,$0.73,33.49%,1,1,,PRODUCE,FRUTAS,MANGO
10/10/2024,5123,,MANZANA FIJI lb,$2.19,$0.96,56.36%,1,1,,PRODUCE,FRUTAS,MANZANAS
10/12/2024,5123,,MANZANA FIJI lb,$2.19,$0.96,56.36%,2,1,,PRODUCE,FRUTAS,MANZANAS
10/14/2024,3338308694,,MANZANA GALA 3 lb,$4.99,$3.18,36.36%,5,5,1,PRODUCE,FRUTAS,MANZANAS
10/15/2024,3338308694,,MANZANA GALA 3 lb,$4.99,$3.18,36.36%,10,10,7,PRODUCE,FRUTAS,MANZANAS
10/9/2024,88828940068,,MANZANA GALA 3 lb,$4.99,$3.18,36.36%,28,25,14,PRODUCE,FRUTAS,MANZANAS
10/10/2024,88828940068,,MANZANA GALA 3 lb,$4.99,$3.18,36.36%,13,13,10,PRODUCE,FRUTAS,MANZANAS
10/11/2024,88828940068,,MANZANA GALA 3 lb,$4.99,$3.18,36.36%,11,11,6,PRODUCE,FRUTAS,MANZANAS
10/12/2024,88828940068,,MANZANA GALA 3 lb,$4.99,$3.18,36.36%,4,4,4,PRODUCE,FRUTAS,MANZANAS
10/13/2024,88828940068,,MANZANA GALA 3 lb,$4.99,$3.18,36.36%,4,3,,PRODUCE,FRUTAS,MANZANAS
10/14/2024,88828940068,,MANZANA GALA 3 lb,$4.99,$3.18,36.36%,6,6,2,PRODUCE,FRUTAS,MANZANAS
10/15/2024,88828940068,,MANZANA GALA 3 lb,$4.99,$3.18,36.36%,16,16,8,PRODUCE,FRUTAS,MANZANAS
10/9/2024,5124,,MANZANA GALA lb,$2.09,$1.30,37.68%,39,25,15,PRODUCE,FRUTAS,MANZANAS
10/10/2024,5124,,MANZANA GALA lb,$2.09,$1.30,37.68%,37,26,19,PRODUCE,FRUTAS,MANZANAS
10/11/2024,5124,,MANZANA GALA lb,$2.09,$1.30,37.68%,35,20,8,PRODUCE,FRUTAS,MANZANAS
10/12/2024,5124,,MANZANA GALA lb,$2.09,$1.30,37.68%,56,36,24,PRODUCE,FRUTAS,MANZANAS
10/13/2024,5124,,MANZANA GALA lb,$2.09,$1.30,37.68%,29,18,6,PRODUCE,FRUTAS,MANZANAS
10/14/2024,5124,,MANZANA GALA lb,$2.09,$1.30,37.68%,42,26,14,PRODUCE,FRUTAS,MANZANAS
10/15/2024,5124,,MANZANA GALA lb,$2.09,$1.30,37.68%,35,24,15,PRODUCE,FRUTAS,MANZANAS
10/9/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.25,33.61%,29,22,16,PRODUCE,FRUTAS,MANZANAS
10/10/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.25,33.61%,17,12,8,PRODUCE,FRUTAS,MANZANAS
10/11/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.25,33.61%,20,13,9,PRODUCE,FRUTAS,MANZANAS
10/12/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.25,33.61%,26,19,10,PRODUCE,FRUTAS,MANZANAS
10/13/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.25,33.61%,11,8,3,PRODUCE,FRUTAS,MANZANAS
10/14/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.25,33.61%,9,8,4,PRODUCE,FRUTAS,MANZANAS
10/15/2024,5125,,MANZANA GOLDEN lb,$1.89,$1.25,33.61%,17,14,10,PRODUCE,FRUTAS,MANZANAS
10/9/2024,3338300084,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,1,1,1,PRODUCE,FRUTAS,MANZANAS
10/10/2024,3338300084,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,1,1,,PRODUCE,FRUTAS,MANZANAS
10/11/2024,3338300084,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,2,2,1,PRODUCE,FRUTAS,MANZANAS
10/13/2024,3338300084,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,1,1,,PRODUCE,FRUTAS,MANZANAS
10/14/2024,3338300084,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,4,4,1,PRODUCE,FRUTAS,MANZANAS
10/9/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,7,6,3,PRODUCE,FRUTAS,MANZANAS
10/10/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,4,4,2,PRODUCE,FRUTAS,MANZANAS
10/11/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,5,4,3,PRODUCE,FRUTAS,MANZANAS
10/12/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,10,10,5,PRODUCE,FRUTAS,MANZANAS
10/13/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,2,2,1,PRODUCE,FRUTAS,MANZANAS
10/14/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,14,14,9,PRODUCE,FRUTAS,MANZANAS
10/15/2024,88828940090,,MANZANA GOLDEN US 3 lb,$5.89,$3.66,37.86%,6,6,2,PRODUCE,FRUTAS,MANZANAS
10/9/2024,5126,,MANZANA GRANNY SMITH lb,$1.99,$1.25,36.96%,35,28,16,PRODUCE,FRUTAS,MANZANAS
10/10/2024,5126,,MANZANA GRANNY SMITH lb,$1.99,$1.25,36.96%,40,32,10,PRODUCE,FRUTAS,MANZANAS
10/11/2024,5126,,MANZANA GRANNY SMITH lb,$1.99,$1.25,36.96%,34,27,12,PRODUCE,FRUTAS,MANZANAS
10/12/2024,5126,,MANZANA GRANNY SMITH lb,$1.99,$1.25,36.96%,33,30,23,PRODUCE,FRUTAS,MANZANAS
10/13/2024,5126,,MANZANA GRANNY SMITH lb,$1.99,$1.25,36.96%,23,19,7,PRODUCE,FRUTAS,MANZANAS
10/14/2024,5126,,MANZANA GRANNY SMITH lb,$1.99,$1.25,36.96%,34,29,16,PRODUCE,FRUTAS,MANZANAS
10/15/2024,5126,,MANZANA GRANNY SMITH lb,$1.99,$1.25,36.96%,59,43,24,PRODUCE,FRUTAS,MANZANAS
10/9/2024,88828940107,,MANZANA GRANNY SMITH US 3 lb,$5.69,$3.85,32.40%,5,3,2,PRODUCE,FRUTAS,MANZANAS
