Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,Trans by Customers,Department,SubDpto,Category
10/20/2024,1480032100,MOTTS,MOTTS APPLE LIGHT JUICE 64 oz,$3.79,$2.78,26.55%,24,18,13,GROCERY FOOD,JUGOS,JUGOS DE MANZANA
10/16/2024,1480032100,MOTTS,MOTTS APPLE LIGHT JUICE 64 oz,$3.79,$2.78,26.55%,24,21,13,GROCERY FOOD,JUGOS,JUGOS DE MANZANA
10/18/2024,1480032100,MOTTS,MOTTS APPLE LIGHT JUICE 64 oz,$3.79,$2.78,26.55%,28,22,15,GROCERY FOOD,JUGOS,JUGOS DE MANZANA
10/22/2024,1480032100,MOTTS,MOTTS APPLE LIGHT JUICE 64 oz,$3.79,$2.78,26.55%,31,18,12,GROCERY FOOD,JUGOS,JUGOS DE MANZANA
10/21/2024,1480032100,MOTTS,MOTTS APPLE LIGHT JUICE 64 oz,$3.79,$2.78,26.55%,38,32,19,GROCERY FOOD,JUGOS,JUGOS DE MANZANA
10/17/2024,1480051324,CLAMATO,CLAMATO TOMATO COCKTAIL JUICE 32 oz,$3.69,$2.74,25.83%,1,1,,GROCERY FOOD,JUGOS,JUGOS DE TOMATE
10/19/2024,1480051324,CLAMATO,CLAMATO TOMATO COCKTAIL JUICE 32 oz,$3.69,$2.74,25.83%,1,1,1,GROCERY FOOD,JUGOS,JUGOS DE TOMATE
10/18/2024,1480051324,CLAMATO,CLAMATO TOMATO COCKTAIL JUICE 32 oz,$3.69,$2.74,25.83%,2,2,2,GROCERY FOOD,JUGOS,JUGOS DE TOMATE
10/22/2024,1480051324,CLAMATO,CLAMATO TOMATO COCKTAIL JUICE 32 oz,$3.69,$2.74,25.83%,2,2,2,GROCERY FOOD,JUGOS,JUGOS DE TOMATE
10/17/2024,1480051324,CLAMATO,CLAMATO TOMATO COCKTAIL JUICE 32 oz,$3.69,$2.74,25.83%,2,2,1,GROCERY FOOD,JUGOS,JUGOS DE TOMATE
10/20/2024,1480051324,CLAMATO,CLAMATO TOMATO COCKTAIL JUICE 32 oz,$3.69,$2.74,25.83%,3,2,1,GROCERY FOOD,JUGOS,JUGOS DE TOMATE
10/21/2024,1480051324,CLAMATO,CLAMATO TOMATO COCKTAIL JUICE 32 oz,$3.69,$2.74,25.83%,3,1,1,GROCERY FOOD,JUGOS,JUGOS DE TOMATE
10/16/2024,1480058204,REAL LEMON,REAL LEMON LIME JUICE 8 oz,$2.69,$1.87,30.58%,1,1,1,GROCERY FOOD,JUGOS,NECTARES Y JUGOS (5-16 OZ)
10/19/2024,1480058204,REAL LEMON,REAL LEMON LIME JUICE 8 oz,$2.69,$1.87,30.58%,2,2,,GROCERY FOOD,JUGOS,NECTARES Y JUGOS (5-16 OZ)
10/19/2024,1480058204,REAL LEMON,REAL LEMON LIME JUICE 8 oz,$2.69,$1.87,30.58%,2,2,2,GROCERY FOOD,JUGOS,NECTARES Y JUGOS (5-16 OZ)
10/16/2024,1480058204,REAL LEMON,REAL LEMON LIME JUICE 8 oz,$2.69,$1.87,30.58%,2,2,2,GROCERY FOOD,JUGOS,NECTARES Y JUGOS (5-16 OZ)
10/20/2024,1480058204,REAL LEMON,REAL LEMON LIME JUICE 8 oz,$2.69,$1.87,30.58%,3,3,,GROCERY FOOD,JUGOS,NECTARES Y JUGOS (5-16 OZ)
10/21/2024,1480058204,REAL LEMON,REAL LEMON LIME JUICE 8 oz,$2.69,$1.87,30.58%,3,3,2,GROCERY FOOD,JUGOS,NECTARES Y JUGOS (5-16 OZ)
10/17/2024,1480058204,REAL LEMON,REAL LEMON LIME JUICE 8 oz,$2.69,$1.87,30.58%,6,6,3,GROCERY FOOD,JUGOS,NECTARES Y JUGOS (5-16 OZ)
10/22/2024,1480058221,REAL LEMON,REAL LEMON LEMON JUICE 8 oz,$2.69,$1.87,30.58%,1,1,1,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/18/2024,1480058221,REAL LEMON,REAL LEMON LEMON JUICE 8 oz,$2.69,$1.87,30.58%,1,1,1,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/16/2024,1480058221,REAL LEMON,REAL LEMON LEMON JUICE 8 oz,$2.69,$1.87,30.58%,1,1,1,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/20/2024,1480058221,REAL LEMON,REAL LEMON LEMON JUICE 8 oz,$2.69,$1.87,30.58%,2,2,2,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/22/2024,1480058221,REAL LEMON,REAL LEMON LEMON JUICE 8 oz,$2.69,$1.87,30.58%,2,2,1,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/17/2024,1480058221,REAL LEMON,REAL LEMON LEMON JUICE 8 oz,$2.69,$1.87,30.58%,3,3,2,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/18/2024,1480058221,REAL LEMON,REAL LEMON LEMON JUICE 8 oz,$2.69,$1.87,30.58%,5,5,3,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/19/2024,1480058223,REAL LEMON,REAL LEMON LEMON JUICE 15 oz,$3.59,$2.63,26.74%,1,1,1,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/21/2024,1480058223,REAL LEMON,REAL LEMON LEMON JUICE 15 oz,$3.59,$2.63,26.74%,2,2,1,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/21/2024,1480058223,REAL LEMON,REAL LEMON LEMON JUICE 15 oz,$3.59,$2.63,26.74%,2,2,,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/16/2024,1480058223,REAL LEMON,REAL LEMON LEMON JUICE 15 oz,$3.59,$2.63,26.74%,3,3,1,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/17/2024,1480058223,REAL LEMON,REAL LEMON LEMON JUICE 15 oz,$3.59,$2.63,26.74%,4,4,3,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/22/2024,1480058223,REAL LEMON,REAL LEMON LEMON JUICE 15 oz,$3.59,$2.63,26.74%,4,4,1,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/18/2024,1480058223,REAL LEMON,REAL LEMON LEMON JUICE 15 oz,$3.59,$2.63,26.74%,4,3,3,GROCERY FOOD,JUGOS,JUGOS 10-16 OZ
10/19/2024,1480064511,HAWAIIAN PUNCH,HAWAIIAN PUNCH ORIGINAL 32 oz,$1.39,$1.00,27.88%,1,1,1,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/20/2024,1480064511,HAWAIIAN PUNCH,HAWAIIAN PUNCH ORIGINAL 32 oz,$1.39,$1.00,27.88%,1,1,1,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/16/2024,1480064511,HAWAIIAN PUNCH,HAWAIIAN PUNCH ORIGINAL 32 oz,$1.39,$1.00,27.88%,1,1,1,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/19/2024,1480064511,HAWAIIAN PUNCH,HAWAIIAN PUNCH ORIGINAL 32 oz,$1.39,$1.00,27.88%,1,1,1,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/21/2024,1480064511,HAWAIIAN PUNCH,HAWAIIAN PUNCH ORIGINAL 32 oz,$1.39,$1.00,27.88%,3,1,,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/22/2024,1480064600,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 64 oz,$2.59,$1.75,32.43%,1,1,1,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/18/2024,1480064600,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 64 oz,$2.59,$1.75,32.43%,1,1,,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/17/2024,1480064600,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 64 oz,$2.59,$1.75,32.43%,1,1,1,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/20/2024,1480064600,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 64 oz,$2.59,$1.75,32.43%,3,2,1,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/21/2024,1480064600,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 64 oz,$2.59,$1.75,32.43%,3,3,1,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/19/2024,1480064600,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 64 oz,$2.59,$1.75,32.43%,5,5,3,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/22/2024,1480064608,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 1 gl,$3.99,$2.88,27.88%,5,4,2,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/16/2024,1480064608,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 1 gl,$3.99,$2.88,27.88%,7,6,5,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/17/2024,1480064608,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 1 gl,$3.99,$2.88,27.88%,9,9,3,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/20/2024,1480064608,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 1 gl,$3.99,$2.88,27.88%,10,9,6,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/18/2024,1480064608,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 1 gl,$3.99,$2.88,27.88%,13,12,9,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/19/2024,1480064608,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 1 gl,$3.99,$2.88,27.88%,16,13,10,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/21/2024,1480064608,HAWAIIAN PUNCH,HAWAIIAN PUNCH FRUIT JUICY RED 1 gl,$3.99,$2.88,27.88%,26,23,18,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/22/2024,1480064670,HAWAIIAN PUNCH,HAWAIIAN PUNCH JUICY 6-10 oz,$3.99,$2.76,30.76%,1,1,,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/16/2024,1480064670,HAWAIIAN PUNCH,HAWAIIAN PUNCH JUICY 6-10 oz,$3.99,$2.76,30.76%,2,2,1,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/21/2024,1480064670,HAWAIIAN PUNCH,HAWAIIAN PUNCH JUICY 6-10 oz,$3.99,$2.76,30.76%,2,2,2,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/19/2024,1480064670,HAWAIIAN PUNCH,HAWAIIAN PUNCH JUICY 6-10 oz,$3.99,$2.76,30.76%,5,4,2,GROCERY FOOD,JUGOS,JUGOS DE FRUTAS MIXTAS
10/22/2024,1816135500,FIESTA,FIESTA MARSHMALLOW PIE BANANA 6 oz,$1.79,$1.31,26.82%,20,18,13,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/18/2024,1816135500,FIESTA,FIESTA MARSHMALLOW PIE BANANA 6 oz,$1.79,$1.31,26.82%,22,19,12,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/20/2024,1816135500,FIESTA,FIESTA MARSHMALLOW PIE BANANA 6 oz,$1.79,$1.31,26.82%,22,19,12,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/17/2024,1816135500,FIESTA,FIESTA MARSHMALLOW PIE BANANA 6 oz,$1.79,$1.31,26.82%,26,24,14,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/18/2024,1816135500,FIESTA,FIESTA MARSHMALLOW PIE BANANA 6 oz,$1.79,$1.31,26.82%,30,23,21,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/21/2024,1816135500,FIESTA,FIESTA MARSHMALLOW PIE BANANA 6 oz,$1.79,$1.31,26.82%,34,29,20,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/22/2024,1816135500,FIESTA,FIESTA MARSHMALLOW PIE BANANA 6 oz,$1.79,$1.31,26.82%,38,32,23,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/19/2024,1816135501,FIESTA,FIESTA MARSHMALLOW PIE CHOCOLATE 6 oz,$1.79,$1.31,26.82%,9,9,5,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/16/2024,1816135501,FIESTA,FIESTA MARSHMALLOW PIE CHOCOLATE 6 oz,$1.79,$1.31,26.82%,12,11,8,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/18/2024,1816135501,FIESTA,FIESTA MARSHMALLOW PIE CHOCOLATE 6 oz,$1.79,$1.31,26.82%,13,10,5,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/17/2024,1816135501,FIESTA,FIESTA MARSHMALLOW PIE CHOCOLATE 6 oz,$1.79,$1.31,26.82%,13,13,9,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/19/2024,1816135501,FIESTA,FIESTA MARSHMALLOW PIE CHOCOLATE 6 oz,$1.79,$1.31,26.82%,16,15,9,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/20/2024,1816135501,FIESTA,FIESTA MARSHMALLOW PIE CHOCOLATE 6 oz,$1.79,$1.31,26.82%,18,17,12,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/21/2024,1816135501,FIESTA,FIESTA MARSHMALLOW PIE CHOCOLATE 6 oz,$1.79,$1.31,26.82%,20,19,13,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/22/2024,1816135502,FIESTA,FIESTA MARSHMALLOW PIE VAINILLA 6 oz,$1.79,$1.31,26.82%,4,4,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/16/2024,1816135502,FIESTA,FIESTA MARSHMALLOW PIE VAINILLA 6 oz,$1.79,$1.31,26.82%,6,6,5,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/18/2024,1816135502,FIESTA,FIESTA MARSHMALLOW PIE VAINILLA 6 oz,$1.79,$1.31,26.82%,8,8,4,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/21/2024,1816135502,FIESTA,FIESTA MARSHMALLOW PIE VAINILLA 6 oz,$1.79,$1.31,26.82%,10,9,9,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/20/2024,1816135502,FIESTA,FIESTA MARSHMALLOW PIE VAINILLA 6 oz,$1.79,$1.31,26.82%,11,9,4,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/22/2024,1816135502,FIESTA,FIESTA MARSHMALLOW PIE VAINILLA 6 oz,$1.79,$1.31,26.82%,11,10,6,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/17/2024,1816135502,FIESTA,FIESTA MARSHMALLOW PIE VAINILLA 6 oz,$1.79,$1.31,26.82%,13,10,7,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/19/2024,1816135503,FIESTA,FIESTA MARSHMALLOW PIE COCO 6 oz,$1.79,$1.31,26.82%,3,3,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/16/2024,1816135503,FIESTA,FIESTA MARSHMALLOW PIE COCO 6 oz,$1.79,$1.31,26.82%,4,4,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/19/2024,1816135503,FIESTA,FIESTA MARSHMALLOW PIE COCO 6 oz,$1.79,$1.31,26.82%,5,5,4,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/20/2024,1816135503,FIESTA,FIESTA MARSHMALLOW PIE COCO 6 oz,$1.79,$1.31,26.82%,5,5,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/16/2024,1816135503,FIESTA,FIESTA MARSHMALLOW PIE COCO 6 oz,$1.79,$1.31,26.82%,6,5,4,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/21/2024,1816135503,FIESTA,FIESTA MARSHMALLOW PIE COCO 6 oz,$1.79,$1.31,26.82%,6,6,5,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/17/2024,1816135503,FIESTA,FIESTA MARSHMALLOW PIE COCO 6 oz,$1.79,$1.31,26.82%,10,8,5,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/22/2024,1816135508,FIESTA,FIESTA MARSHMALLOW PIE PINEAPPLE 6 oz,$1.79,$1.31,26.82%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/18/2024,1816135508,FIESTA,FIESTA MARSHMALLOW PIE PINEAPPLE 6 oz,$1.79,$1.31,26.82%,3,3,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/17/2024,1816135508,FIESTA,FIESTA MARSHMALLOW PIE PINEAPPLE 6 oz,$1.79,$1.31,26.82%,4,4,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/18/2024,1816135508,FIESTA,FIESTA MARSHMALLOW PIE PINEAPPLE 6 oz,$1.79,$1.31,26.82%,5,5,4,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/19/2024,1816135508,FIESTA,FIESTA MARSHMALLOW PIE PINEAPPLE 6 oz,$1.79,$1.31,26.82%,5,5,4,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/16/2024,1816135508,FIESTA,FIESTA MARSHMALLOW PIE PINEAPPLE 6 oz,$1.79,$1.31,26.82%,10,10,5,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/20/2024,1816135508,FIESTA,FIESTA MARSHMALLOW PIE PINEAPPLE 6 oz,$1.79,$1.31,26.82%,11,10,6,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/21/2024,1816135509,FIESTA,FIESTA MARSHMALLOW PIE GUAVA 6 oz,$1.79,$1.31,26.82%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/22/2024,1816135509,FIESTA,FIESTA MARSHMALLOW PIE GUAVA 6 oz,$1.79,$1.31,26.82%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/16/2024,1816135509,FIESTA,FIESTA MARSHMALLOW PIE GUAVA 6 oz,$1.79,$1.31,26.82%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/17/2024,1816135509,FIESTA,FIESTA MARSHMALLOW PIE GUAVA 6 oz,$1.79,$1.31,26.82%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/20/2024,1816135509,FIESTA,FIESTA MARSHMALLOW PIE GUAVA 6 oz,$1.79,$1.31,26.82%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/21/2024,1816135509,FIESTA,FIESTA MARSHMALLOW PIE GUAVA 6 oz,$1.79,$1.31,26.82%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/22/2024,1816135509,FIESTA,FIESTA MARSHMALLOW PIE GUAVA 6 oz,$1.79,$1.31,26.82%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/18/2024,1996220890,EGG MARKET,EGG MARKET MEDIUM BROWN EGGS 30 ud,$16.99,$12.00,29.37%,3,3,1,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/19/2024,1996220890,EGG MARKET,EGG MARKET MEDIUM BROWN EGGS 30 ud,$16.99,$12.00,29.37%,4,4,4,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/16/2024,1996220890,EGG MARKET,EGG MARKET MEDIUM BROWN EGGS 30 ud,$16.99,$12.00,29.37%,8,8,6,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/20/2024,1996220890,EGG MARKET,EGG MARKET MEDIUM BROWN EGGS 30 ud,$16.99,$12.00,29.37%,15,15,9,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/18/2024,1996220890,EGG MARKET,EGG MARKET MEDIUM BROWN EGGS 30 ud,$16.99,$12.00,29.37%,16,13,10,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/19/2024,1996220910,EGG MARKET,EGG MARKET GRADE A MEDIUM EGGS 12 ud,$4.99,$3.17,36.54%,326,227,155,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/17/2024,1996220910,EGG MARKET,EGG MARKET GRADE A MEDIUM EGGS 12 ud,$4.99,$3.17,36.54%,542,422,271,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/16/2024,1996220910,EGG MARKET,EGG MARKET GRADE A MEDIUM EGGS 12 ud,$4.99,$3.17,36.54%,577,430,309,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/17/2024,1996220910,EGG MARKET,EGG MARKET GRADE A MEDIUM EGGS 12 ud,$4.99,$3.17,36.54%,611,478,302,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/22/2024,1996220910,EGG MARKET,EGG MARKET GRADE A MEDIUM EGGS 12 ud,$4.99,$3.17,36.54%,625,460,273,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/20/2024,1996220910,EGG MARKET,EGG MARKET GRADE A MEDIUM EGGS 12 ud,$4.99,$3.17,36.54%,847,636,386,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/21/2024,1996220910,EGG MARKET,EGG MARKET GRADE A MEDIUM EGGS 12 ud,$4.99,$3.17,36.54%,953,722,409,DAIRY,HUEVOS,HUEVOS AMERICANOS
10/18/2024,2011510135,FAVORITA,FAVORITA WAFERS FAMILY PACK 24 oz,$5.59,$4.32,22.72%,1,1,,GROCERY FOOD,GALLETAS,WAFFERS
10/19/2024,2011510135,FAVORITA,FAVORITA WAFERS FAMILY PACK 24 oz,$5.59,$4.32,22.72%,2,2,2,GROCERY FOOD,GALLETAS,WAFFERS
10/19/2024,2011510135,FAVORITA,FAVORITA WAFERS FAMILY PACK 24 oz,$5.59,$4.32,22.72%,3,2,2,GROCERY FOOD,GALLETAS,WAFFERS
10/17/2024,2011510135,FAVORITA,FAVORITA WAFERS FAMILY PACK 24 oz,$5.59,$4.32,22.72%,3,3,2,GROCERY FOOD,GALLETAS,WAFFERS
10/20/2024,2011510135,FAVORITA,FAVORITA WAFERS FAMILY PACK 24 oz,$5.59,$4.32,22.72%,4,3,1,GROCERY FOOD,GALLETAS,WAFFERS
10/22/2024,2011510135,FAVORITA,FAVORITA WAFERS FAMILY PACK 24 oz,$5.59,$4.32,22.72%,6,5,2,GROCERY FOOD,GALLETAS,WAFFERS
10/18/2024,2011510135,FAVORITA,FAVORITA WAFERS FAMILY PACK 24 oz,$5.59,$4.32,22.72%,10,9,7,GROCERY FOOD,GALLETAS,WAFFERS
10/21/2024,2011510146,FAVORITA,FAVORITA WAFER 11.85 oz,$3.99,$3.00,24.81%,4,4,1,GROCERY FOOD,GALLETAS,WAFFERS
10/16/2024,2011510146,FAVORITA,FAVORITA WAFER 11.85 oz,$3.99,$3.00,24.81%,7,7,3,GROCERY FOOD,GALLETAS,WAFFERS
10/21/2024,2011510146,FAVORITA,FAVORITA WAFER 11.85 oz,$3.99,$3.00,24.81%,10,9,9,GROCERY FOOD,GALLETAS,WAFFERS
10/20/2024,2011510146,FAVORITA,FAVORITA WAFER 11.85 oz,$3.99,$3.00,24.81%,13,13,7,GROCERY FOOD,GALLETAS,WAFFERS
10/18/2024,2011510146,FAVORITA,FAVORITA WAFER 11.85 oz,$3.99,$3.00,24.81%,14,13,7,GROCERY FOOD,GALLETAS,WAFFERS
10/19/2024,2011510146,FAVORITA,FAVORITA WAFER 11.85 oz,$3.99,$3.00,24.81%,17,17,13,GROCERY FOOD,GALLETAS,WAFFERS
10/17/2024,2011510146,FAVORITA,FAVORITA WAFER 11.85 oz,$3.99,$3.00,24.81%,18,16,12,GROCERY FOOD,GALLETAS,WAFFERS
10/16/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
10/22/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,3,2,2,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
10/16/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,3,3,,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
10/20/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,4,2,1,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
10/22/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,4,4,1,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
10/18/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,5,5,3,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
10/19/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,5,5,5,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
10/18/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,1,1,1,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/20/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,1,1,,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/18/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,1,1,1,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/19/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,4,4,3,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/20/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,5,3,3,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/16/2024,2265570140,CAROLINA TURKEY,CAROLINA TURKEY MOLIDA DE PAVO 85 15 16 oz,$4.99,$3.40,31.86%,8,4,1,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/17/2024,2265570183,BUTTERBALL,BUTTERBALL MOLIDA DE PAVO 1 lb,$4.59,$2.75,40.09%,4,1,,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/21/2024,2265570183,BUTTERBALL,BUTTERBALL MOLIDA DE PAVO 1 lb,$4.59,$2.75,40.09%,7,6,5,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/16/2024,2265570183,BUTTERBALL,BUTTERBALL MOLIDA DE PAVO 1 lb,$4.59,$2.75,40.09%,16,11,9,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/17/2024,2265570183,BUTTERBALL,BUTTERBALL MOLIDA DE PAVO 1 lb,$4.59,$2.75,40.09%,18,9,6,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/18/2024,2265570183,BUTTERBALL,BUTTERBALL MOLIDA DE PAVO 1 lb,$4.59,$2.75,40.09%,21,13,11,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
10/22/2024,2265570183,BUTTERBALL,BUTTERBALL MOLIDA DE PAVO 1 lb,$4.59,$2.75,40.09%,24,13,8,MEAT,OTRAS AVES UPC,MOLIDA DE PAVO
