Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,Trans by Customers,Department,SubDpto,Category
11/7/2024,7702011275073,COLOMBINA,COLOMBINA BRIDGE WAFER VAINILLA 30 g,$1.69,$1.18,30.01%,11,11,6,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,7702011275073,COLOMBINA,COLOMBINA BRIDGE WAFER VAINILLA 30 g,$1.69,$1.18,30.01%,11,11,7,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,7702011275073,COLOMBINA,COLOMBINA BRIDGE WAFER VAINILLA 30 g,$1.69,$1.18,30.01%,16,11,8,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/10/2024,7702011275073,COLOMBINA,COLOMBINA BRIDGE WAFER VAINILLA 30 g,$1.69,$1.18,30.01%,10,9,8,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,7702011275073,COLOMBINA,COLOMBINA BRIDGE WAFER VAINILLA 30 g,$1.69,$1.18,30.01%,10,8,6,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,7702011275073,COLOMBINA,COLOMBINA BRIDGE WAFER VAINILLA 30 g,$1.69,$1.18,30.01%,18,16,14,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,1427220444,COLOMBINA,COLOMBINA BRINKY CHOCOLATE 13.97 oz,$1.89,$1.32,30.01%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/7/2024,1427220444,COLOMBINA,COLOMBINA BRINKY CHOCOLATE 13.97 oz,$1.89,$1.32,30.01%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,1427220444,COLOMBINA,COLOMBINA BRINKY CHOCOLATE 13.97 oz,$1.89,$1.32,30.01%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,1427220444,COLOMBINA,COLOMBINA BRINKY CHOCOLATE 13.97 oz,$1.89,$1.32,30.01%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/10/2024,1427220444,COLOMBINA,COLOMBINA BRINKY CHOCOLATE 13.97 oz,$1.89,$1.32,30.01%,4,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,1427220444,COLOMBINA,COLOMBINA BRINKY CHOCOLATE 13.97 oz,$1.89,$1.32,30.01%,5,4,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,1427220447,COLOMBINA,COLOMBINA BRINKY VAINILLA 13.97 oz,$1.89,$1.32,30.01%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/7/2024,1427220447,COLOMBINA,COLOMBINA BRINKY VAINILLA 13.97 oz,$1.89,$1.32,30.01%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,1427220447,COLOMBINA,COLOMBINA BRINKY VAINILLA 13.97 oz,$1.89,$1.32,30.01%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,1427220447,COLOMBINA,COLOMBINA BRINKY VAINILLA 13.97 oz,$1.89,$1.32,30.01%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,1427220447,COLOMBINA,COLOMBINA BRINKY VAINILLA 13.97 oz,$1.89,$1.32,30.01%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,7702011046734,COLOMBINA,COLOMBINA CRAKENAS CLUB 7.2 oz,$1.59,$1.11,30.01%,7,6,6,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/7/2024,7702011046734,COLOMBINA,COLOMBINA CRAKENAS CLUB 7.2 oz,$1.59,$1.11,30.01%,17,11,8,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/8/2024,7702011046734,COLOMBINA,COLOMBINA CRAKENAS CLUB 7.2 oz,$1.59,$1.11,30.01%,12,10,5,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/9/2024,7702011046734,COLOMBINA,COLOMBINA CRAKENAS CLUB 7.2 oz,$1.59,$1.11,30.01%,13,8,6,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/10/2024,7702011046734,COLOMBINA,COLOMBINA CRAKENAS CLUB 7.2 oz,$1.59,$1.11,30.01%,9,7,4,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/11/2024,7702011046734,COLOMBINA,COLOMBINA CRAKENAS CLUB 7.2 oz,$1.59,$1.11,30.01%,9,6,4,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/12/2024,7702011046734,COLOMBINA,COLOMBINA CRAKENAS CLUB 7.2 oz,$1.59,$1.11,30.01%,16,10,8,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/6/2024,7702011046710,COLOMBINA,COLOMBINA CRAKENAS MANTEQUILLA 5.7 oz,$1.49,$0.98,34.23%,12,7,5,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/7/2024,7702011046710,COLOMBINA,COLOMBINA CRAKENAS MANTEQUILLA 5.7 oz,$1.49,$0.98,34.23%,10,9,7,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/8/2024,7702011046710,COLOMBINA,COLOMBINA CRAKENAS MANTEQUILLA 5.7 oz,$1.49,$0.98,34.23%,6,5,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/9/2024,7702011046710,COLOMBINA,COLOMBINA CRAKENAS MANTEQUILLA 5.7 oz,$1.49,$0.98,34.23%,21,14,9,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/10/2024,7702011046710,COLOMBINA,COLOMBINA CRAKENAS MANTEQUILLA 5.7 oz,$1.49,$0.98,34.23%,13,8,5,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/11/2024,7702011046710,COLOMBINA,COLOMBINA CRAKENAS MANTEQUILLA 5.7 oz,$1.49,$0.98,34.23%,18,12,8,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/12/2024,7702011046710,COLOMBINA,COLOMBINA CRAKENAS MANTEQUILLA 5.7 oz,$1.49,$0.98,34.23%,20,12,8,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/7/2024,7702011046758,COLOMBINA,COLOMBINA CRAKENAS MULTICEREAL MIEL 6.8 oz,$1.59,$1.11,30.01%,3,3,1,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/8/2024,7702011046758,COLOMBINA,COLOMBINA CRAKENAS MULTICEREAL MIEL 6.8 oz,$1.59,$1.11,30.01%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/9/2024,7702011046758,COLOMBINA,COLOMBINA CRAKENAS MULTICEREAL MIEL 6.8 oz,$1.59,$1.11,30.01%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/10/2024,7702011046758,COLOMBINA,COLOMBINA CRAKENAS MULTICEREAL MIEL 6.8 oz,$1.59,$1.11,30.01%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/11/2024,7702011046758,COLOMBINA,COLOMBINA CRAKENAS MULTICEREAL MIEL 6.8 oz,$1.59,$1.11,30.01%,12,8,4,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/12/2024,7702011046758,COLOMBINA,COLOMBINA CRAKENAS MULTICEREAL MIEL 6.8 oz,$1.59,$1.11,30.01%,13,8,6,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/6/2024,1427207150,COLOMBINA,COLOMBINA MOMENTS GOLD BUTTER 6 oz,$1.99,$1.39,29.98%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,1427207150,COLOMBINA,COLOMBINA MOMENTS GOLD BUTTER 6 oz,$1.99,$1.39,29.98%,3,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/10/2024,1427207150,COLOMBINA,COLOMBINA MOMENTS GOLD BUTTER 6 oz,$1.99,$1.39,29.98%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,1427207150,COLOMBINA,COLOMBINA MOMENTS GOLD BUTTER 6 oz,$1.99,$1.39,29.98%,6,4,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/7/2024,7702011052087,COLOMBINA,COLOMBINA MULTICEREAL AVENA MIEL 7.62 oz,$2.19,$1.53,29.99%,2,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,7702011052087,COLOMBINA,COLOMBINA MULTICEREAL AVENA MIEL 7.62 oz,$2.19,$1.53,29.99%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,7702011052087,COLOMBINA,COLOMBINA MULTICEREAL AVENA MIEL 7.62 oz,$2.19,$1.53,29.99%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,7702011052087,COLOMBINA,COLOMBINA MULTICEREAL AVENA MIEL 7.62 oz,$2.19,$1.53,29.99%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,7702011052087,COLOMBINA,COLOMBINA MULTICEREAL AVENA MIEL 7.62 oz,$2.19,$1.53,29.99%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,7702011270214,COLOMBINA,COLOMBINA MULTICEREAL FRUTOS ROJOS 7.6 oz,$2.19,$1.53,29.99%,15,6,4,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,7702011270214,COLOMBINA,COLOMBINA MULTICEREAL FRUTOS ROJOS 7.6 oz,$2.19,$1.53,29.99%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/10/2024,7702011270214,COLOMBINA,COLOMBINA MULTICEREAL FRUTOS ROJOS 7.6 oz,$2.19,$1.53,29.99%,3,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,7702011270214,COLOMBINA,COLOMBINA MULTICEREAL FRUTOS ROJOS 7.6 oz,$2.19,$1.53,29.99%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,7702011270214,COLOMBINA,COLOMBINA MULTICEREAL FRUTOS ROJOS 7.6 oz,$2.19,$1.53,29.99%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,7702011070807,COLOMBINA,COLOMBINA NUCITA WAFER 6 ud,$1.59,$1.04,34.41%,12,10,6,GROCERY FOOD,GALLETAS,WAFFERS
11/7/2024,7702011070807,COLOMBINA,COLOMBINA NUCITA WAFER 6 ud,$1.59,$1.04,34.41%,2,1,1,GROCERY FOOD,GALLETAS,WAFFERS
11/8/2024,7702011070807,COLOMBINA,COLOMBINA NUCITA WAFER 6 ud,$1.59,$1.04,34.41%,14,8,5,GROCERY FOOD,GALLETAS,WAFFERS
11/9/2024,7702011070807,COLOMBINA,COLOMBINA NUCITA WAFER 6 ud,$1.59,$1.04,34.41%,8,8,6,GROCERY FOOD,GALLETAS,WAFFERS
11/10/2024,7702011070807,COLOMBINA,COLOMBINA NUCITA WAFER 6 ud,$1.59,$1.04,34.41%,6,4,3,GROCERY FOOD,GALLETAS,WAFFERS
11/11/2024,7702011070807,COLOMBINA,COLOMBINA NUCITA WAFER 6 ud,$1.59,$1.04,34.41%,14,10,6,GROCERY FOOD,GALLETAS,WAFFERS
11/12/2024,7702011070807,COLOMBINA,COLOMBINA NUCITA WAFER 6 ud,$1.59,$1.04,34.41%,12,9,5,GROCERY FOOD,GALLETAS,WAFFERS
11/6/2024,1427220185,COLOMBINA,COLOMBINA SUGAR WAFER STRAWBERRY 8.46 oz,$1.59,$1.11,30.01%,4,3,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,1427220185,COLOMBINA,COLOMBINA SUGAR WAFER STRAWBERRY 8.46 oz,$1.59,$1.11,30.01%,3,3,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,1427220185,COLOMBINA,COLOMBINA SUGAR WAFER STRAWBERRY 8.46 oz,$1.59,$1.11,30.01%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,1427220185,COLOMBINA,COLOMBINA SUGAR WAFER STRAWBERRY 8.46 oz,$1.59,$1.11,30.01%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,1427220185,COLOMBINA,COLOMBINA SUGAR WAFER STRAWBERRY 8.46 oz,$1.59,$1.11,30.01%,3,3,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,1427220184,COLOMBINA,COLOMBINA SUGAR WAFER VANILLA 8.46 oz,$1.59,$1.11,30.01%,5,5,4,GROCERY FOOD,GALLETAS,WAFFERS
11/7/2024,1427220184,COLOMBINA,COLOMBINA SUGAR WAFER VANILLA 8.46 oz,$1.59,$1.11,30.01%,4,4,3,GROCERY FOOD,GALLETAS,WAFFERS
11/8/2024,1427220184,COLOMBINA,COLOMBINA SUGAR WAFER VANILLA 8.46 oz,$1.59,$1.11,30.01%,7,7,5,GROCERY FOOD,GALLETAS,WAFFERS
11/9/2024,1427220184,COLOMBINA,COLOMBINA SUGAR WAFER VANILLA 8.46 oz,$1.59,$1.11,30.01%,5,5,4,GROCERY FOOD,GALLETAS,WAFFERS
11/10/2024,1427220184,COLOMBINA,COLOMBINA SUGAR WAFER VANILLA 8.46 oz,$1.59,$1.11,30.01%,8,8,5,GROCERY FOOD,GALLETAS,WAFFERS
11/11/2024,1427220184,COLOMBINA,COLOMBINA SUGAR WAFER VANILLA 8.46 oz,$1.59,$1.11,30.01%,6,5,3,GROCERY FOOD,GALLETAS,WAFFERS
11/12/2024,1427220184,COLOMBINA,COLOMBINA SUGAR WAFER VANILLA 8.46 oz,$1.59,$1.11,30.01%,9,6,4,GROCERY FOOD,GALLETAS,WAFFERS
11/6/2024,1427227483,COLOMBINA,COLOMBINA WAFER STRAWBERRY GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,4,4,4,GROCERY FOOD,GALLETAS,WAFFERS
11/8/2024,1427227483,COLOMBINA,COLOMBINA WAFER STRAWBERRY GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,4,4,4,GROCERY FOOD,GALLETAS,WAFFERS
11/9/2024,1427227483,COLOMBINA,COLOMBINA WAFER STRAWBERRY GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,2,2,2,GROCERY FOOD,GALLETAS,WAFFERS
11/10/2024,1427227483,COLOMBINA,COLOMBINA WAFER STRAWBERRY GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,6,5,5,GROCERY FOOD,GALLETAS,WAFFERS
11/11/2024,1427227483,COLOMBINA,COLOMBINA WAFER STRAWBERRY GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,4,4,2,GROCERY FOOD,GALLETAS,WAFFERS
11/12/2024,1427227483,COLOMBINA,COLOMBINA WAFER STRAWBERRY GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,3,2,2,GROCERY FOOD,GALLETAS,WAFFERS
11/6/2024,1427227482,COLOMBINA,COLOMBINA WAFER VANILLA GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,5,5,4,GROCERY FOOD,GALLETAS,WAFFERS
11/7/2024,1427227482,COLOMBINA,COLOMBINA WAFER VANILLA GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,1,1,1,GROCERY FOOD,GALLETAS,WAFFERS
11/8/2024,1427227482,COLOMBINA,COLOMBINA WAFER VANILLA GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,3,3,3,GROCERY FOOD,GALLETAS,WAFFERS
11/9/2024,1427227482,COLOMBINA,COLOMBINA WAFER VANILLA GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,6,6,3,GROCERY FOOD,GALLETAS,WAFFERS
11/10/2024,1427227482,COLOMBINA,COLOMBINA WAFER VANILLA GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,6,5,5,GROCERY FOOD,GALLETAS,WAFFERS
11/11/2024,1427227482,COLOMBINA,COLOMBINA WAFER VANILLA GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,3,3,2,GROCERY FOOD,GALLETAS,WAFFERS
11/12/2024,1427227482,COLOMBINA,COLOMBINA WAFER VANILLA GLUTEN FREE 5.46 oz,$2.59,$1.81,30.02%,7,5,5,GROCERY FOOD,GALLETAS,WAFFERS
11/6/2024,7702011049841,CRAKENAS,CRAKENAS UVAS Y MACADAMIA 7.6 oz,$2.19,$1.53,30.00%,3,3,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,7702011049841,CRAKENAS,CRAKENAS UVAS Y MACADAMIA 7.6 oz,$2.19,$1.53,30.00%,2,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,7702011049841,CRAKENAS,CRAKENAS UVAS Y MACADAMIA 7.6 oz,$2.19,$1.53,30.00%,10,8,4,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,7702011049841,CRAKENAS,CRAKENAS UVAS Y MACADAMIA 7.6 oz,$2.19,$1.53,30.00%,4,4,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,7702011049841,CRAKENAS,CRAKENAS UVAS Y MACADAMIA 7.6 oz,$2.19,$1.53,30.00%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,5565317325,DARE,DARE BREAKTIME COCONUT COOKIES 250 gr,$2.99,$2.15,28.09%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/7/2024,81012115080,DELICIOUS FARM,DELICIOUS FARM CHOCOLATEY CHIP 21-.88 oz,$5.89,$4.19,28.86%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,81012115080,DELICIOUS FARM,DELICIOUS FARM CHOCOLATEY CHIP 21-.88 oz,$5.89,$4.19,28.86%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/10/2024,81012115080,DELICIOUS FARM,DELICIOUS FARM CHOCOLATEY CHIP 21-.88 oz,$5.89,$4.19,28.86%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,66938700541,DULZURA BORINCANA,DULZURA BORINCANA BESITOS DE COCO 3.5 oz,$1.89,$1.40,25.93%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,66938700541,DULZURA BORINCANA,DULZURA BORINCANA BESITOS DE COCO 3.5 oz,$1.89,$1.40,25.93%,2,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,66938700541,DULZURA BORINCANA,DULZURA BORINCANA BESITOS DE COCO 3.5 oz,$1.89,$1.40,25.93%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/10/2024,66938700541,DULZURA BORINCANA,DULZURA BORINCANA BESITOS DE COCO 3.5 oz,$1.89,$1.40,25.93%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,66938700541,DULZURA BORINCANA,DULZURA BORINCANA BESITOS DE COCO 3.5 oz,$1.89,$1.40,25.93%,5,4,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,66938700541,DULZURA BORINCANA,DULZURA BORINCANA BESITOS DE COCO 3.5 oz,$1.89,$1.40,25.93%,6,4,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,66938700641,DULZURA BORINCANA,DULZURA BORINCANA DESTELLITOS ICED GEMS 3 oz,$1.89,$1.40,25.93%,4,4,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/7/2024,66938700641,DULZURA BORINCANA,DULZURA BORINCANA DESTELLITOS ICED GEMS 3 oz,$1.89,$1.40,25.93%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,66938700641,DULZURA BORINCANA,DULZURA BORINCANA DESTELLITOS ICED GEMS 3 oz,$1.89,$1.40,25.93%,2,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,66938700641,DULZURA BORINCANA,DULZURA BORINCANA DESTELLITOS ICED GEMS 3 oz,$1.89,$1.40,25.93%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/10/2024,66938700641,DULZURA BORINCANA,DULZURA BORINCANA DESTELLITOS ICED GEMS 3 oz,$1.89,$1.40,25.93%,4,3,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,66938700641,DULZURA BORINCANA,DULZURA BORINCANA DESTELLITOS ICED GEMS 3 oz,$1.89,$1.40,25.93%,8,6,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,66938700641,DULZURA BORINCANA,DULZURA BORINCANA DESTELLITOS ICED GEMS 3 oz,$1.89,$1.40,25.93%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,66938700764,DULZURA BORINCANA,DULZURA BORINCANA GALLETAS DE GUAYABA POUCH 5 oz,$3.49,$2.58,26.07%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,66938700764,DULZURA BORINCANA,DULZURA BORINCANA GALLETAS DE GUAYABA POUCH 5 oz,$3.49,$2.58,26.07%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/10/2024,66938700764,DULZURA BORINCANA,DULZURA BORINCANA GALLETAS DE GUAYABA POUCH 5 oz,$3.49,$2.58,26.07%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,66938700764,DULZURA BORINCANA,DULZURA BORINCANA GALLETAS DE GUAYABA POUCH 5 oz,$3.49,$2.58,26.07%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,66938700764,DULZURA BORINCANA,DULZURA BORINCANA GALLETAS DE GUAYABA POUCH 5 oz,$3.49,$2.58,26.07%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,66938700643,DULZURA BORINCANA,DULZURA BORINCANA MANTECADITOS VANILLA COOKIES 3.5 oz,$1.89,$1.40,25.93%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/7/2024,66938700643,DULZURA BORINCANA,DULZURA BORINCANA MANTECADITOS VANILLA COOKIES 3.5 oz,$1.89,$1.40,25.93%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/8/2024,66938700643,DULZURA BORINCANA,DULZURA BORINCANA MANTECADITOS VANILLA COOKIES 3.5 oz,$1.89,$1.40,25.93%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,66938700643,DULZURA BORINCANA,DULZURA BORINCANA MANTECADITOS VANILLA COOKIES 3.5 oz,$1.89,$1.40,25.93%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/12/2024,66938700643,DULZURA BORINCANA,DULZURA BORINCANA MANTECADITOS VANILLA COOKIES 3.5 oz,$1.89,$1.40,25.93%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,66938700542,DULZURA BORINCANA,DULZURA BORINCANA POLVORONES 3.5 oz,$1.89,$1.40,25.93%,4,3,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/9/2024,66938700542,DULZURA BORINCANA,DULZURA BORINCANA POLVORONES 3.5 oz,$1.89,$1.40,25.93%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/11/2024,66938700542,DULZURA BORINCANA,DULZURA BORINCANA POLVORONES 3.5 oz,$1.89,$1.40,25.93%,2,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
11/6/2024,4741605219,DUX,DUX CRACKER INTEGRAL 7.6 oz,$2.69,$2.03,24.72%,3,3,1,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
11/7/2024,4741605219,DUX,DUX CRACKER INTEGRAL 7.6 oz,$2.69,$2.03,24.72%,3,3,2,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
11/8/2024,4741605219,DUX,DUX CRACKER INTEGRAL 7.6 oz,$2.69,$2.03,24.72%,2,2,2,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
11/9/2024,4741605219,DUX,DUX CRACKER INTEGRAL 7.6 oz,$2.69,$2.03,24.72%,3,3,3,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
11/10/2024,4741605219,DUX,DUX CRACKER INTEGRAL 7.6 oz,$2.69,$2.03,24.72%,3,2,2,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
11/11/2024,4741605219,DUX,DUX CRACKER INTEGRAL 7.6 oz,$2.69,$2.03,24.72%,2,2,1,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
11/12/2024,4741605219,DUX,DUX CRACKER INTEGRAL 7.6 oz,$2.69,$2.03,24.72%,4,4,4,GROCERY FOOD,GALLETAS,EXPORT SODA INTEGRAL
11/6/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,3,3,3,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/8/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/10/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/11/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,4,3,2,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/12/2024,4741605128,DUX,DUX GALLETAS SALADAS INTEGRAL 9 ud,$1.79,$1.35,24.82%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS INTEGRALES
11/6/2024,4741604095,DUX,DUX GALLETAS SALADAS ORIGINAL 9 ud,$1.89,$1.35,28.79%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/9/2024,4741604095,DUX,DUX GALLETAS SALADAS ORIGINAL 9 ud,$1.89,$1.35,28.79%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/10/2024,4741604095,DUX,DUX GALLETAS SALADAS ORIGINAL 9 ud,$1.89,$1.35,28.79%,2,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/11/2024,4741604095,DUX,DUX GALLETAS SALADAS ORIGINAL 9 ud,$1.89,$1.35,28.79%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/12/2024,4741604095,DUX,DUX GALLETAS SALADAS ORIGINAL 9 ud,$1.89,$1.35,28.79%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
11/6/2024,4741605195,DUX,DUX GALLETAS SODAS 7.6 oz,$2.79,$2.03,27.42%,20,20,14,GROCERY FOOD,GALLETAS,EXPORT SODA
11/7/2024,4741605195,DUX,DUX GALLETAS SODAS 7.6 oz,$2.79,$2.03,27.42%,14,14,9,GROCERY FOOD,GALLETAS,EXPORT SODA
11/8/2024,4741605195,DUX,DUX GALLETAS SODAS 7.6 oz,$2.79,$2.03,27.42%,28,28,15,GROCERY FOOD,GALLETAS,EXPORT SODA
11/9/2024,4741605195,DUX,DUX GALLETAS SODAS 7.6 oz,$2.79,$2.03,27.42%,18,18,14,GROCERY FOOD,GALLETAS,EXPORT SODA
11/10/2024,4741605195,DUX,DUX GALLETAS SODAS 7.6 oz,$2.79,$2.03,27.42%,18,17,11,GROCERY FOOD,GALLETAS,EXPORT SODA
11/11/2024,4741605195,DUX,DUX GALLETAS SODAS 7.6 oz,$2.79,$2.03,27.42%,10,10,8,GROCERY FOOD,GALLETAS,EXPORT SODA
