Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,Trans by Customers,Department,SubDpto,Category
9/24/2024,7274580377,PERDUE,PERDUE SIMPLY SMART CHICKEN NUGGETS ORG 22 oz,$14.29,$9.63,32.61%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/19/2024,7274580656,PERDUE,PERDUE SIMPLY SMART CHICKEN NUGGETS ORG 24 oz,$14.29,$9.63,32.61%,2,2,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/20/2024,7274580656,PERDUE,PERDUE SIMPLY SMART CHICKEN NUGGETS ORG 24 oz,$14.29,$9.63,32.61%,4,2,,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/21/2024,7274580656,PERDUE,PERDUE SIMPLY SMART CHICKEN NUGGETS ORG 24 oz,$14.29,$9.63,32.61%,2,2,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/22/2024,7274580656,PERDUE,PERDUE SIMPLY SMART CHICKEN NUGGETS ORG 24 oz,$14.29,$9.63,32.61%,3,2,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/23/2024,7274580656,PERDUE,PERDUE SIMPLY SMART CHICKEN NUGGETS ORG 24 oz,$14.29,$9.63,32.61%,4,4,3,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/24/2024,7274580656,PERDUE,PERDUE SIMPLY SMART CHICKEN NUGGETS ORG 24 oz,$14.29,$9.63,32.61%,2,2,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/18/2024,7274580489,PERDUE,PERDUE SIMPLY SMART CHICKEN TENDERS ORG 22 oz,$14.29,$9.63,32.61%,6,6,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/19/2024,7274580489,PERDUE,PERDUE SIMPLY SMART CHICKEN TENDERS ORG 22 oz,$14.29,$9.63,32.61%,2,2,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/20/2024,7274580489,PERDUE,PERDUE SIMPLY SMART CHICKEN TENDERS ORG 22 oz,$14.29,$9.63,32.61%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/21/2024,7274580489,PERDUE,PERDUE SIMPLY SMART CHICKEN TENDERS ORG 22 oz,$14.29,$9.63,32.61%,2,2,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/22/2024,7274580489,PERDUE,PERDUE SIMPLY SMART CHICKEN TENDERS ORG 22 oz,$14.29,$9.63,32.61%,4,4,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/23/2024,7274580489,PERDUE,PERDUE SIMPLY SMART CHICKEN TENDERS ORG 22 oz,$14.29,$9.63,32.61%,2,2,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/24/2024,7274580489,PERDUE,PERDUE SIMPLY SMART CHICKEN TENDERS ORG 22 oz,$14.29,$9.63,32.61%,3,3,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO GLUTEN FREE
9/18/2024,75131346274,PESCADORES DE SUR,PESCADORES DE SUR TENTACULOS DE CALAMAR 3 lb,$18.99,$12.91,31.99%,1,1,1,MEAT,MARISCOS POR UPC,CALAMARES CONG
9/20/2024,75131346274,PESCADORES DE SUR,PESCADORES DE SUR TENTACULOS DE CALAMAR 3 lb,$18.99,$12.91,31.99%,1,1,1,MEAT,MARISCOS POR UPC,CALAMARES CONG
9/21/2024,75131346274,PESCADORES DE SUR,PESCADORES DE SUR TENTACULOS DE CALAMAR 3 lb,$18.99,$12.91,31.99%,2,2,2,MEAT,MARISCOS POR UPC,CALAMARES CONG
9/22/2024,75131346274,PESCADORES DE SUR,PESCADORES DE SUR TENTACULOS DE CALAMAR 3 lb,$18.99,$12.91,31.99%,1,1,,MEAT,MARISCOS POR UPC,CALAMARES CONG
9/18/2024,75131346269,PESCADORES DEL SUR,PESCADORES DEL SUR CALAMARES COCIDOS 1 lb,$7.99,$4.31,46.10%,28,19,12,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/19/2024,75131346269,PESCADORES DEL SUR,PESCADORES DEL SUR CALAMARES COCIDOS 1 lb,$7.99,$4.31,46.10%,2,2,1,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/20/2024,75131346269,PESCADORES DEL SUR,PESCADORES DEL SUR CALAMARES COCIDOS 1 lb,$7.99,$4.31,46.10%,10,10,8,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/21/2024,75131346269,PESCADORES DEL SUR,PESCADORES DEL SUR CALAMARES COCIDOS 1 lb,$7.99,$4.31,46.10%,11,8,5,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/22/2024,75131346269,PESCADORES DEL SUR,PESCADORES DEL SUR CALAMARES COCIDOS 1 lb,$7.99,$4.31,46.10%,4,3,2,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/23/2024,75131346269,PESCADORES DEL SUR,PESCADORES DEL SUR CALAMARES COCIDOS 1 lb,$7.99,$4.31,46.10%,6,5,5,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/24/2024,75131346269,PESCADORES DEL SUR,PESCADORES DEL SUR CALAMARES COCIDOS 1 lb,$7.99,$4.31,46.10%,3,3,2,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/19/2024,60641280728,PINE RIDGE,PINE RIDGE COSTILLAS SOFT BONE CONG 8 lb,$12.99,$9.20,29.18%,5,5,2,MEAT,CERDO POR UPC,COSTILLAS DE CERDO
9/20/2024,60641280728,PINE RIDGE,PINE RIDGE COSTILLAS SOFT BONE CONG 8 lb,$12.99,$9.20,29.18%,9,8,5,MEAT,CERDO POR UPC,COSTILLAS DE CERDO
9/21/2024,60641280728,PINE RIDGE,PINE RIDGE COSTILLAS SOFT BONE CONG 8 lb,$12.99,$9.20,29.18%,10,10,6,MEAT,CERDO POR UPC,COSTILLAS DE CERDO
9/22/2024,60641280728,PINE RIDGE,PINE RIDGE COSTILLAS SOFT BONE CONG 8 lb,$12.99,$9.20,29.18%,3,3,1,MEAT,CERDO POR UPC,COSTILLAS DE CERDO
9/23/2024,60641280728,PINE RIDGE,PINE RIDGE COSTILLAS SOFT BONE CONG 8 lb,$12.99,$9.20,29.18%,9,8,6,MEAT,CERDO POR UPC,COSTILLAS DE CERDO
9/24/2024,60641280728,PINE RIDGE,PINE RIDGE COSTILLAS SOFT BONE CONG 8 lb,$12.99,$9.20,29.18%,16,13,10,MEAT,CERDO POR UPC,COSTILLAS DE CERDO
9/19/2024,8184165303,ROYAL TIGER,ROYAL TIGER CAMARON COCIDO 21/25 CONG 1 lb,$7.99,$5.05,36.80%,17,11,9,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/20/2024,8184165303,ROYAL TIGER,ROYAL TIGER CAMARON COCIDO 21/25 CONG 1 lb,$7.99,$5.05,36.80%,74,53,33,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/21/2024,8184165303,ROYAL TIGER,ROYAL TIGER CAMARON COCIDO 21/25 CONG 1 lb,$7.99,$5.05,36.80%,50,40,24,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/22/2024,8184165303,ROYAL TIGER,ROYAL TIGER CAMARON COCIDO 21/25 CONG 1 lb,$7.99,$5.05,36.80%,30,21,12,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/23/2024,8184165303,ROYAL TIGER,ROYAL TIGER CAMARON COCIDO 21/25 CONG 1 lb,$7.99,$5.05,36.80%,25,16,13,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/24/2024,8184165303,ROYAL TIGER,ROYAL TIGER CAMARON COCIDO 21/25 CONG 1 lb,$7.99,$5.05,36.80%,18,14,13,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/18/2024,7539100140,SEA BEST,SEA BEST COCONUT BREADED SHRIMP 26 30 9 oz,$6.99,$4.56,34.73%,1,1,1,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
9/21/2024,7539101274,SEA BEST,SEA BEST FLOUNDER FILLETS 16 oz,$9.09,$5.92,34.91%,1,1,1,MEAT,MARISCOS POR UPC,FLOUNDER
9/24/2024,7539101274,SEA BEST,SEA BEST FLOUNDER FILLETS 16 oz,$9.09,$5.92,34.91%,1,1,1,MEAT,MARISCOS POR UPC,FLOUNDER
9/18/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,6,6,4,MEAT,MARISCOS POR UPC,SALMON
9/19/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,3,3,2,MEAT,MARISCOS POR UPC,SALMON
9/20/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,2,2,2,MEAT,MARISCOS POR UPC,SALMON
9/21/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,4,4,2,MEAT,MARISCOS POR UPC,SALMON
9/23/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,3,3,1,MEAT,MARISCOS POR UPC,SALMON
9/24/2024,7539100293,SEA BEST,SEA BEST SALMON FILLETS 16 oz,$10.79,$7.25,32.81%,6,4,4,MEAT,MARISCOS POR UPC,SALMON
9/20/2024,7539196781,SEA BEST,SEA BEST TILAPIA 16 oz,$7.99,$5.16,35.42%,1,1,1,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
9/21/2024,7539196781,SEA BEST,SEA BEST TILAPIA 16 oz,$7.99,$5.16,35.42%,2,2,1,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
9/24/2024,7539196781,SEA BEST,SEA BEST TILAPIA 16 oz,$7.99,$5.16,35.42%,1,1,,MEAT,MARISCOS POR UPC,FILETE DE TILAPIA
9/23/2024,4132222499,SEA PAK,SEA PAK JUMBO COCONUT SHRIMP 16 oz,$12.99,$8.58,33.95%,1,1,1,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/24/2024,4132222499,SEA PAK,SEA PAK JUMBO COCONUT SHRIMP 16 oz,$12.99,$8.58,33.95%,1,1,1,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/19/2024,4132222451,SEA PAK,SEA PAK SHRIMP SCAMPI 10 oz,$9.99,$6.39,36.07%,1,1,,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/21/2024,4132222451,SEA PAK,SEA PAK SHRIMP SCAMPI 10 oz,$9.99,$6.39,36.07%,2,2,2,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/23/2024,4132222451,SEA PAK,SEA PAK SHRIMP SCAMPI 10 oz,$9.99,$6.39,36.07%,2,2,2,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/21/2024,4132222500,SEA PAK,SEA PAK SHRIMP SPRING ROLL FAM SIZE 18 oz,$12.99,$7.68,40.89%,1,1,1,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/22/2024,4132210900,SEAPAK,SEAPAK JUMBO BUTTERFLY SHRIMP 9 oz,$7.99,$4.80,39.87%,1,1,1,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
9/22/2024,4132210920,SEAPAK,SEAPAK JUMBO COCONUT SHRIMP 18 oz,$13.99,$8.98,35.84%,1,1,,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/19/2024,4132222491,SEAPAK,SEAPAK POPCORN SHRIMP 16 oz,$10.49,$7.14,31.94%,2,2,,MEAT,MARISCOS POR UPC,EMPANADOS DE MARISCOS
9/20/2024,4132222491,SEAPAK,SEAPAK POPCORN SHRIMP 16 oz,$10.49,$7.14,31.94%,2,1,1,MEAT,MARISCOS POR UPC,EMPANADOS DE MARISCOS
9/24/2024,4132222491,SEAPAK,SEAPAK POPCORN SHRIMP 16 oz,$10.49,$7.14,31.94%,2,2,1,MEAT,MARISCOS POR UPC,EMPANADOS DE MARISCOS
9/22/2024,4132221182,SEAPAK,SEAPAK SOUTHERN STYLE JUMBO SHRIMP 10 oz,$11.99,$6.64,44.60%,1,1,,MEAT,MARISCOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/19/2024,4132210930,SEAPAK,SEAPAK TEMPURA SHIRIMP 8.2 oz,$8.99,$5.40,39.93%,2,2,,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
9/20/2024,4132210930,SEAPAK,SEAPAK TEMPURA SHIRIMP 8.2 oz,$8.99,$5.40,39.93%,4,3,2,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
9/21/2024,4132210930,SEAPAK,SEAPAK TEMPURA SHIRIMP 8.2 oz,$8.99,$5.40,39.93%,4,4,3,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
9/22/2024,4132210930,SEAPAK,SEAPAK TEMPURA SHIRIMP 8.2 oz,$8.99,$5.40,39.93%,3,2,1,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
9/23/2024,4132210930,SEAPAK,SEAPAK TEMPURA SHIRIMP 8.2 oz,$8.99,$5.40,39.93%,5,5,3,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
9/24/2024,4132210930,SEAPAK,SEAPAK TEMPURA SHIRIMP 8.2 oz,$8.99,$5.40,39.93%,1,1,1,MEAT,MARISCOS POR UPC,EMPANADO DE CAMARONES
9/18/2024,83510720005,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT NUGGETS 2 lb,$9.19,$6.29,31.56%,4,4,3,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/19/2024,83510720005,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT NUGGETS 2 lb,$9.19,$6.29,31.56%,2,2,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/20/2024,83510720005,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT NUGGETS 2 lb,$9.19,$6.29,31.56%,10,7,5,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/21/2024,83510720005,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT NUGGETS 2 lb,$9.19,$6.29,31.56%,5,5,3,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/22/2024,83510720005,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT NUGGETS 2 lb,$9.19,$6.29,31.56%,2,2,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/23/2024,83510720005,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT NUGGETS 2 lb,$9.19,$6.29,31.56%,3,3,3,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/18/2024,83510720003,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT TENDERS 2 lb,$9.19,$6.29,31.56%,2,2,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/20/2024,83510720003,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT TENDERS 2 lb,$9.19,$6.29,31.56%,7,6,5,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/21/2024,83510720003,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT TENDERS 2 lb,$9.19,$6.29,31.56%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/22/2024,83510720003,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT TENDERS 2 lb,$9.19,$6.29,31.56%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/23/2024,83510720003,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT TENDERS 2 lb,$9.19,$6.29,31.56%,3,2,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/24/2024,83510720003,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN BREAST MEAT TENDERS 2 lb,$9.19,$6.29,31.56%,2,2,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/18/2024,83510720006,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN RINGS 2 lb,$9.19,$6.29,31.56%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/19/2024,83510720006,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN RINGS 2 lb,$9.19,$6.29,31.56%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/20/2024,83510720006,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN RINGS 2 lb,$9.19,$6.29,31.56%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/21/2024,83510720006,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED CHICKEN RINGS 2 lb,$9.19,$6.29,31.56%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/18/2024,83510770457,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED HOT N SPICY NUGGETS 2 lb,$9.19,$6.29,31.56%,1,1,,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/21/2024,83510770457,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED HOT N SPICY NUGGETS 2 lb,$9.19,$6.29,31.56%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/23/2024,83510770457,SUGAR HILL FARMS,SUGAR HILL FARMS BREADED HOT N SPICY NUGGETS 2 lb,$9.19,$6.29,31.56%,1,1,,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/24/2024,4531025435,SWIFT,SWIFT BONELESS BACON WRAPPED PORK FILET 5 oz,$2.00,$1.43,28.36%,2,1,,MEAT,CERDO POR UPC,PRODUCTO DE SHOPPER MEAT
9/20/2024,2370001415,TYSON,TYSON ANYTIZER POPCORN CHICKEN 25.5 oz,$13.99,$8.75,37.46%,4,4,2,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/21/2024,2370001415,TYSON,TYSON ANYTIZER POPCORN CHICKEN 25.5 oz,$13.99,$8.75,37.46%,9,4,4,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/22/2024,2370001415,TYSON,TYSON ANYTIZER POPCORN CHICKEN 25.5 oz,$13.99,$8.75,37.46%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/23/2024,2370001415,TYSON,TYSON ANYTIZER POPCORN CHICKEN 25.5 oz,$13.99,$8.75,37.46%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/24/2024,2370001415,TYSON,TYSON ANYTIZER POPCORN CHICKEN 25.5 oz,$13.99,$8.75,37.46%,3,3,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/18/2024,2370001450,TYSON,TYSON BREAST PATTIES 26 oz,$9.99,$7.00,29.93%,1,1,1,MEAT,EMPANADOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/20/2024,2370001450,TYSON,TYSON BREAST PATTIES 26 oz,$9.99,$7.00,29.93%,1,1,1,MEAT,EMPANADOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/23/2024,2370001450,TYSON,TYSON BREAST PATTIES 26 oz,$9.99,$7.00,29.93%,1,1,1,MEAT,EMPANADOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/20/2024,2370002884,TYSON,TYSON CHICKEN FRIES 28 oz,$10.99,$8.75,20.38%,1,1,1,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/21/2024,2370002884,TYSON,TYSON CHICKEN FRIES 28 oz,$10.99,$8.75,20.38%,5,5,4,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/23/2024,2370002884,TYSON,TYSON CHICKEN FRIES 28 oz,$10.99,$8.75,20.38%,1,1,,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/24/2024,2370002884,TYSON,TYSON CHICKEN FRIES 28 oz,$10.99,$8.75,20.38%,2,2,,MEAT,EMPANADOS POR UPC,EMPANADO DE POLLO POR UPC
9/20/2024,2370002847,TYSON,TYSON CHICKEN NUGGETS 32 oz,$9.99,$7.00,29.93%,3,3,1,MEAT,EMPANADOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/22/2024,2370002847,TYSON,TYSON CHICKEN NUGGETS 32 oz,$9.99,$7.00,29.93%,1,1,,MEAT,EMPANADOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/23/2024,2370002847,TYSON,TYSON CHICKEN NUGGETS 32 oz,$9.99,$7.00,29.93%,2,2,2,MEAT,EMPANADOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/24/2024,2370002847,TYSON,TYSON CHICKEN NUGGETS 32 oz,$9.99,$7.00,29.93%,5,5,2,MEAT,EMPANADOS POR UPC,PRODUCTO DE SHOPPER MEAT
9/18/2024,85000650994,VICTORIA,VICTORIA FRESH BLUE CRAB MEAT 1 lb,$7.99,$4.03,49.53%,5,1,1,MEAT,MARISCOS POR UPC,CRAB MEAT
9/20/2024,85000650994,VICTORIA,VICTORIA FRESH BLUE CRAB MEAT 1 lb,$7.99,$4.03,49.53%,4,1,,MEAT,MARISCOS POR UPC,CRAB MEAT
9/21/2024,85000650994,VICTORIA,VICTORIA FRESH BLUE CRAB MEAT 1 lb,$7.99,$4.03,49.53%,3,1,,MEAT,MARISCOS POR UPC,CRAB MEAT
9/24/2024,85000650994,VICTORIA,VICTORIA FRESH BLUE CRAB MEAT 1 lb,$7.99,$4.03,49.53%,1,1,1,MEAT,MARISCOS POR UPC,CRAB MEAT
9/18/2024,8436017437461,VIMA FOODS,VIMA FOODS CAMARON CRUDO 16/20 12 oz,$5.99,$4.20,29.89%,3,2,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/23/2024,8436017437461,VIMA FOODS,VIMA FOODS CAMARON CRUDO 16/20 12 oz,$5.99,$4.20,29.89%,4,2,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/18/2024,8436017437485,VIMA FOODS,VIMA FOODS CAMARON CRUDO 21/25 12 oz,$5.29,$3.66,30.82%,1,1,,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/19/2024,8436017437485,VIMA FOODS,VIMA FOODS CAMARON CRUDO 21/25 12 oz,$5.29,$3.66,30.82%,1,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/23/2024,8436017437485,VIMA FOODS,VIMA FOODS CAMARON CRUDO 21/25 12 oz,$5.29,$3.66,30.82%,2,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/18/2024,8436017437492,VIMA FOODS,VIMA FOODS CAMARON CRUDO 31/40 12 oz,$4.49,$3.11,30.73%,1,1,,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/19/2024,8436017437492,VIMA FOODS,VIMA FOODS CAMARON CRUDO 31/40 12 oz,$4.49,$3.11,30.73%,2,2,2,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/20/2024,8436017437492,VIMA FOODS,VIMA FOODS CAMARON CRUDO 31/40 12 oz,$4.49,$3.11,30.73%,1,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/22/2024,8436017437492,VIMA FOODS,VIMA FOODS CAMARON CRUDO 31/40 12 oz,$4.49,$3.11,30.73%,1,1,,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/23/2024,8436017437492,VIMA FOODS,VIMA FOODS CAMARON CRUDO 31/40 12 oz,$4.49,$3.11,30.73%,1,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/18/2024,8436017437508,VIMA FOODS,VIMA FOODS CAMARON CRUDO 41/50 12 oz,$4.29,$2.99,30.29%,2,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/20/2024,8436017437508,VIMA FOODS,VIMA FOODS CAMARON CRUDO 41/50 12 oz,$4.29,$2.99,30.29%,1,1,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/21/2024,8436017437508,VIMA FOODS,VIMA FOODS CAMARON CRUDO 41/50 12 oz,$4.29,$2.99,30.29%,1,1,,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/23/2024,8436017437508,VIMA FOODS,VIMA FOODS CAMARON CRUDO 41/50 12 oz,$4.29,$2.99,30.29%,2,2,1,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/24/2024,8436017437508,VIMA FOODS,VIMA FOODS CAMARON CRUDO 41/50 12 oz,$4.29,$2.99,30.29%,1,1,,MEAT,MARISCOS POR UPC,CAMARONES CRUDO
9/18/2024,7467340330328,AVIVA,AVIVA EXPORT SODA 24.3 oz,$5.79,$4.50,22.28%,55,52,41,GROCERY FOOD,GALLETAS,EXPORT SODA
9/19/2024,7467340330328,AVIVA,AVIVA EXPORT SODA 24.3 oz,$5.79,$4.50,22.28%,46,46,30,GROCERY FOOD,GALLETAS,EXPORT SODA
9/20/2024,7467340330328,AVIVA,AVIVA EXPORT SODA 24.3 oz,$5.79,$4.50,22.28%,54,52,35,GROCERY FOOD,GALLETAS,EXPORT SODA
9/21/2024,7467340330328,AVIVA,AVIVA EXPORT SODA 24.3 oz,$5.79,$4.50,22.28%,74,67,48,GROCERY FOOD,GALLETAS,EXPORT SODA
9/22/2024,7467340330328,AVIVA,AVIVA EXPORT SODA 24.3 oz,$5.79,$4.50,22.28%,59,57,29,GROCERY FOOD,GALLETAS,EXPORT SODA
9/23/2024,7467340330328,AVIVA,AVIVA EXPORT SODA 24.3 oz,$5.79,$4.50,22.28%,52,51,35,GROCERY FOOD,GALLETAS,EXPORT SODA
9/24/2024,7467340330328,AVIVA,AVIVA EXPORT SODA 24.3 oz,$5.79,$4.50,22.28%,47,45,26,GROCERY FOOD,GALLETAS,EXPORT SODA
9/18/2024,7468339190343,AVIVA,AVIVA EXPORT SODA 9.54 oz,$2.29,$1.54,32.68%,15,12,10,GROCERY FOOD,GALLETAS,EXPORT SODA
9/19/2024,7468339190343,AVIVA,AVIVA EXPORT SODA 9.54 oz,$2.29,$1.54,32.68%,24,17,12,GROCERY FOOD,GALLETAS,EXPORT SODA
9/20/2024,7468339190343,AVIVA,AVIVA EXPORT SODA 9.54 oz,$2.29,$1.54,32.68%,32,31,21,GROCERY FOOD,GALLETAS,EXPORT SODA
9/21/2024,7468339190343,AVIVA,AVIVA EXPORT SODA 9.54 oz,$2.29,$1.54,32.68%,32,32,26,GROCERY FOOD,GALLETAS,EXPORT SODA
9/22/2024,7468339190343,AVIVA,AVIVA EXPORT SODA 9.54 oz,$2.29,$1.54,32.68%,21,19,8,GROCERY FOOD,GALLETAS,EXPORT SODA
9/23/2024,7468339190343,AVIVA,AVIVA EXPORT SODA 9.54 oz,$2.29,$1.54,32.68%,42,34,24,GROCERY FOOD,GALLETAS,EXPORT SODA
