Date,UPC,Brand,Description,Unit Price,Unit Cost,Regular Margin%,Units Sold,Distinct Trans. Count,Trans by Customers,Department,SubDpto,Category
9/30/2024,4400006016,OREO,OREO THINS ORIG FAMILY SIZE 11.78 oz,$3.89,$2.64,32.11%,6,6,6,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,4400006016,OREO,OREO THINS ORIG FAMILY SIZE 11.78 oz,$3.89,$2.64,32.11%,6,6,5,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,2142509116,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO INTEGRAL 10 oz,$3.09,$2.19,29.13%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/27/2024,2142509116,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO INTEGRAL 10 oz,$3.09,$2.19,29.13%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/28/2024,2142509116,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO INTEGRAL 10 oz,$3.09,$2.19,29.13%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/29/2024,2142509116,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO INTEGRAL 10 oz,$3.09,$2.19,29.13%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
10/1/2024,2142509117,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO LIGHT 10 oz,$3.09,$2.19,29.13%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/25/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,4,4,3,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/26/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,6,6,2,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/27/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,11,9,8,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/28/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/29/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/30/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,4,4,3,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
10/1/2024,2142509111,PAN PEPIN,PAN PEPIN GALLETAS DE CASCO REG 10 oz,$3.09,$2.19,29.13%,4,4,4,GROCERY FOOD,GALLETAS,GALLETAS DE CASCO
9/25/2024,7622210624017,PANKY,PANKY WAFERS 9 ud,$2.69,$1.92,28.75%,5,4,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,7622210624017,PANKY,PANKY WAFERS 9 ud,$2.69,$1.92,28.75%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,7622210624017,PANKY,PANKY WAFERS 9 ud,$2.69,$1.92,28.75%,8,6,4,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/28/2024,7622210624017,PANKY,PANKY WAFERS 9 ud,$2.69,$1.92,28.75%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/29/2024,7622210624017,PANKY,PANKY WAFERS 9 ud,$2.69,$1.92,28.75%,7,7,5,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/30/2024,7622210624017,PANKY,PANKY WAFERS 9 ud,$2.69,$1.92,28.75%,5,5,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,7622210624017,PANKY,PANKY WAFERS 9 ud,$2.69,$1.92,28.75%,8,7,5,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,7622210624062,PANKY,PANKY WAFERS FAMILY PACK 30 ud,$8.39,$6.33,24.51%,1,1,1,GROCERY FOOD,GALLETAS,WAFFERS
9/28/2024,7622210624062,PANKY,PANKY WAFERS FAMILY PACK 30 ud,$8.39,$6.33,24.51%,1,1,1,GROCERY FOOD,GALLETAS,WAFFERS
9/29/2024,7622210624062,PANKY,PANKY WAFERS FAMILY PACK 30 ud,$8.39,$6.33,24.51%,1,1,,GROCERY FOOD,GALLETAS,WAFFERS
9/25/2024,1410008539,PEPPERIDGE  FARM,PEPPERIDGE  FARM GOLDFISH COLORS 6.6 oz,$3.69,$2.81,23.75%,4,4,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,1410008539,PEPPERIDGE  FARM,PEPPERIDGE  FARM GOLDFISH COLORS 6.6 oz,$3.69,$2.81,23.75%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/29/2024,1410008539,PEPPERIDGE  FARM,PEPPERIDGE  FARM GOLDFISH COLORS 6.6 oz,$3.69,$2.81,23.75%,5,5,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/30/2024,1410008539,PEPPERIDGE  FARM,PEPPERIDGE  FARM GOLDFISH COLORS 6.6 oz,$3.69,$2.81,23.75%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,1410008539,PEPPERIDGE  FARM,PEPPERIDGE  FARM GOLDFISH COLORS 6.6 oz,$3.69,$2.81,23.75%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,1410009659,PEPPERIDGE FARM,PEPPERIDGE FARM BAKED COOKIES COLORS 9- 0.9 oz,$5.49,$4.19,23.72%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,1410009659,PEPPERIDGE FARM,PEPPERIDGE FARM BAKED COOKIES COLORS 9- 0.9 oz,$5.49,$4.19,23.72%,3,3,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,1410009659,PEPPERIDGE FARM,PEPPERIDGE FARM BAKED COOKIES COLORS 9- 0.9 oz,$5.49,$4.19,23.72%,5,5,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/28/2024,1410009659,PEPPERIDGE FARM,PEPPERIDGE FARM BAKED COOKIES COLORS 9- 0.9 oz,$5.49,$4.19,23.72%,4,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/29/2024,1410009659,PEPPERIDGE FARM,PEPPERIDGE FARM BAKED COOKIES COLORS 9- 0.9 oz,$5.49,$4.19,23.72%,5,5,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/30/2024,1410009659,PEPPERIDGE FARM,PEPPERIDGE FARM BAKED COOKIES COLORS 9- 0.9 oz,$5.49,$4.19,23.72%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,1410009659,PEPPERIDGE FARM,PEPPERIDGE FARM BAKED COOKIES COLORS 9- 0.9 oz,$5.49,$4.19,23.72%,5,5,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,1410007412,PEPPERIDGE FARM,PEPPERIDGE FARM DARK CHOCOLATE 6 oz,$4.39,$3.21,26.95%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,1410007412,PEPPERIDGE FARM,PEPPERIDGE FARM DARK CHOCOLATE 6 oz,$4.39,$3.21,26.95%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/28/2024,1410007412,PEPPERIDGE FARM,PEPPERIDGE FARM DARK CHOCOLATE 6 oz,$4.39,$3.21,26.95%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,1410007445,PEPPERIDGE FARM,PEPPERIDGE FARM GINGERMAN 5 oz,$4.39,$3.21,26.95%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/28/2024,1410007445,PEPPERIDGE FARM,PEPPERIDGE FARM GINGERMAN 5 oz,$4.39,$3.21,26.95%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/30/2024,1410007445,PEPPERIDGE FARM,PEPPERIDGE FARM GINGERMAN 5 oz,$4.39,$3.21,26.95%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,1410007445,PEPPERIDGE FARM,PEPPERIDGE FARM GINGERMAN 5 oz,$4.39,$3.21,26.95%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,1410008547,PEPPERIDGE FARM,PEPPERIDGE FARM GOLDFISH COOKIES 6.6 oz,$3.69,$2.81,23.75%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/26/2024,1410008547,PEPPERIDGE FARM,PEPPERIDGE FARM GOLDFISH COOKIES 6.6 oz,$3.69,$2.81,23.75%,5,3,3,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/27/2024,1410008547,PEPPERIDGE FARM,PEPPERIDGE FARM GOLDFISH COOKIES 6.6 oz,$3.69,$2.81,23.75%,6,6,3,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/28/2024,1410008547,PEPPERIDGE FARM,PEPPERIDGE FARM GOLDFISH COOKIES 6.6 oz,$3.69,$2.81,23.75%,6,4,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/29/2024,1410008547,PEPPERIDGE FARM,PEPPERIDGE FARM GOLDFISH COOKIES 6.6 oz,$3.69,$2.81,23.75%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/30/2024,1410008547,PEPPERIDGE FARM,PEPPERIDGE FARM GOLDFISH COOKIES 6.6 oz,$3.69,$2.81,23.75%,9,8,4,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
10/1/2024,1410008547,PEPPERIDGE FARM,PEPPERIDGE FARM GOLDFISH COOKIES 6.6 oz,$3.69,$2.81,23.75%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/25/2024,1410009589,PEPPERIDGE FARM,PEPPERIDGE FARM GOLFISH CHEDDAR CRACKERS 9-1 oz,$5.49,$4.19,23.72%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,1410009589,PEPPERIDGE FARM,PEPPERIDGE FARM GOLFISH CHEDDAR CRACKERS 9-1 oz,$5.49,$4.19,23.72%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/28/2024,1410009589,PEPPERIDGE FARM,PEPPERIDGE FARM GOLFISH CHEDDAR CRACKERS 9-1 oz,$5.49,$4.19,23.72%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/29/2024,1410009589,PEPPERIDGE FARM,PEPPERIDGE FARM GOLFISH CHEDDAR CRACKERS 9-1 oz,$5.49,$4.19,23.72%,10,10,7,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/30/2024,1410009589,PEPPERIDGE FARM,PEPPERIDGE FARM GOLFISH CHEDDAR CRACKERS 9-1 oz,$5.49,$4.19,23.72%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,1410009589,PEPPERIDGE FARM,PEPPERIDGE FARM GOLFISH CHEDDAR CRACKERS 9-1 oz,$5.49,$4.19,23.72%,4,4,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,1410007472,PEPPERIDGE FARM,PEPPERIDGE FARM MILANO DOUBLE DARK CHOCOLATE 7.5 oz,$4.39,$3.21,26.95%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,1410007472,PEPPERIDGE FARM,PEPPERIDGE FARM MILANO DOUBLE DARK CHOCOLATE 7.5 oz,$4.39,$3.21,26.95%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,1410007472,PEPPERIDGE FARM,PEPPERIDGE FARM MILANO DOUBLE DARK CHOCOLATE 7.5 oz,$4.39,$3.21,26.95%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/29/2024,1410007472,PEPPERIDGE FARM,PEPPERIDGE FARM MILANO DOUBLE DARK CHOCOLATE 7.5 oz,$4.39,$3.21,26.95%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/30/2024,1410007472,PEPPERIDGE FARM,PEPPERIDGE FARM MILANO DOUBLE DARK CHOCOLATE 7.5 oz,$4.39,$3.21,26.95%,3,3,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,1410007472,PEPPERIDGE FARM,PEPPERIDGE FARM MILANO DOUBLE DARK CHOCOLATE 7.5 oz,$4.39,$3.21,26.95%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,1410009997,PEPPERIDGE FARM,PEPPERIDGE FARM MILANO MILK CHOCOLATE 6 oz,$4.39,$3.21,26.95%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,1410009997,PEPPERIDGE FARM,PEPPERIDGE FARM MILANO MILK CHOCOLATE 6 oz,$4.39,$3.21,26.95%,8,5,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,1410007464,PEPPERIDGE FARM,PEPPERIDGE FARM STRAWBERRY 4 oz,$4.39,$3.21,26.95%,2,2,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,1410007464,PEPPERIDGE FARM,PEPPERIDGE FARM STRAWBERRY 4 oz,$4.39,$3.21,26.95%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,1410007464,PEPPERIDGE FARM,PEPPERIDGE FARM STRAWBERRY 4 oz,$4.39,$3.21,26.95%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/28/2024,1410007464,PEPPERIDGE FARM,PEPPERIDGE FARM STRAWBERRY 4 oz,$4.39,$3.21,26.95%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/30/2024,1410007464,PEPPERIDGE FARM,PEPPERIDGE FARM STRAWBERRY 4 oz,$4.39,$3.21,26.95%,2,2,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,1410007464,PEPPERIDGE FARM,PEPPERIDGE FARM STRAWBERRY 4 oz,$4.39,$3.21,26.95%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,7466762939034,PIRUCREAM,PIRUCREAM BARQUILLA RELLENA CHOCO AVELLANA 115 g,$3.49,$2.46,29.56%,2,2,1,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/26/2024,7466762939034,PIRUCREAM,PIRUCREAM BARQUILLA RELLENA CHOCO AVELLANA 115 g,$3.49,$2.46,29.56%,1,1,1,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/27/2024,7466762939034,PIRUCREAM,PIRUCREAM BARQUILLA RELLENA CHOCO AVELLANA 115 g,$3.49,$2.46,29.56%,1,1,1,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/28/2024,7466762939034,PIRUCREAM,PIRUCREAM BARQUILLA RELLENA CHOCO AVELLANA 115 g,$3.49,$2.46,29.56%,1,1,,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/26/2024,7466762939409,PIRUCREAM,PIRUCREAM BARQUILLA RELLENA CREMA COCO 115 g,$3.49,$2.46,29.56%,1,1,,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/29/2024,7466762939409,PIRUCREAM,PIRUCREAM BARQUILLA RELLENA CREMA COCO 115 g,$3.49,$2.46,29.56%,1,1,,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/26/2024,7466762939911,PIRUCREAM,PIRUCREAM SPREAD CREMA CACAO AVELLANA 280 g,$3.39,$2.45,27.73%,1,1,1,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/26/2024,7466762939027,PIRUCREAM,PIRUCREAM WAFERS ROLLS FILLED CHOCOLATE AND HAZELNUT 10.58 oz,$5.99,$4.20,29.88%,1,1,,GROCERY FOOD,GALLETAS,PRODUCTO DE SHOPPER GROCERY
9/25/2024,8658100630,POZUELO,POZUELO MARIA GALLETAS 24 ud,$2.69,$1.95,27.40%,10,10,6,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,8658100630,POZUELO,POZUELO MARIA GALLETAS 24 ud,$2.69,$1.95,27.40%,10,10,7,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,8658100630,POZUELO,POZUELO MARIA GALLETAS 24 ud,$2.69,$1.95,27.40%,8,8,7,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/28/2024,8658100630,POZUELO,POZUELO MARIA GALLETAS 24 ud,$2.69,$1.95,27.40%,8,7,6,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/29/2024,8658100630,POZUELO,POZUELO MARIA GALLETAS 24 ud,$2.69,$1.95,27.40%,3,3,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/30/2024,8658100630,POZUELO,POZUELO MARIA GALLETAS 24 ud,$2.69,$1.95,27.40%,6,6,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,8658100630,POZUELO,POZUELO MARIA GALLETAS 24 ud,$2.69,$1.95,27.40%,17,13,10,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,3000016910,QUAKER,QUAKER RICE CAKE SNACK CARAMEL 6.5 oz,$2.59,$1.97,24.03%,5,5,3,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/26/2024,3000016910,QUAKER,QUAKER RICE CAKE SNACK CARAMEL 6.5 oz,$2.59,$1.97,24.03%,14,14,11,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/27/2024,3000016910,QUAKER,QUAKER RICE CAKE SNACK CARAMEL 6.5 oz,$2.59,$1.97,24.03%,4,4,2,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/28/2024,3000016910,QUAKER,QUAKER RICE CAKE SNACK CARAMEL 6.5 oz,$2.59,$1.97,24.03%,10,10,9,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/29/2024,3000016910,QUAKER,QUAKER RICE CAKE SNACK CARAMEL 6.5 oz,$2.59,$1.97,24.03%,10,8,5,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/30/2024,3000016910,QUAKER,QUAKER RICE CAKE SNACK CARAMEL 6.5 oz,$2.59,$1.97,24.03%,15,13,7,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
10/1/2024,3000016910,QUAKER,QUAKER RICE CAKE SNACK CARAMEL 6.5 oz,$2.59,$1.97,24.03%,13,12,4,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/25/2024,3000016947,QUAKER,QUAKER RICE CAKE SNACK CHOCOLATE 7.23 oz,$2.59,$1.97,24.03%,3,3,3,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/26/2024,3000016947,QUAKER,QUAKER RICE CAKE SNACK CHOCOLATE 7.23 oz,$2.59,$1.97,24.03%,9,8,3,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/27/2024,3000016947,QUAKER,QUAKER RICE CAKE SNACK CHOCOLATE 7.23 oz,$2.59,$1.97,24.03%,5,5,3,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/28/2024,3000016947,QUAKER,QUAKER RICE CAKE SNACK CHOCOLATE 7.23 oz,$2.59,$1.97,24.03%,8,7,4,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/29/2024,3000016947,QUAKER,QUAKER RICE CAKE SNACK CHOCOLATE 7.23 oz,$2.59,$1.97,24.03%,8,6,3,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/30/2024,3000016947,QUAKER,QUAKER RICE CAKE SNACK CHOCOLATE 7.23 oz,$2.59,$1.97,24.03%,10,10,6,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
10/1/2024,3000016947,QUAKER,QUAKER RICE CAKE SNACK CHOCOLATE 7.23 oz,$2.59,$1.97,24.03%,9,6,2,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/25/2024,3000016909,QUAKER,QUAKER RICE CAKE SNACK WHITE CHEDDAR 5.5 oz,$2.59,$1.97,24.03%,7,6,4,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/26/2024,3000016909,QUAKER,QUAKER RICE CAKE SNACK WHITE CHEDDAR 5.5 oz,$2.59,$1.97,24.03%,1,1,,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/27/2024,3000016909,QUAKER,QUAKER RICE CAKE SNACK WHITE CHEDDAR 5.5 oz,$2.59,$1.97,24.03%,8,8,4,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/28/2024,3000016909,QUAKER,QUAKER RICE CAKE SNACK WHITE CHEDDAR 5.5 oz,$2.59,$1.97,24.03%,7,6,4,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/29/2024,3000016909,QUAKER,QUAKER RICE CAKE SNACK WHITE CHEDDAR 5.5 oz,$2.59,$1.97,24.03%,3,3,3,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/30/2024,3000016909,QUAKER,QUAKER RICE CAKE SNACK WHITE CHEDDAR 5.5 oz,$2.59,$1.97,24.03%,6,6,4,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
10/1/2024,3000016909,QUAKER,QUAKER RICE CAKE SNACK WHITE CHEDDAR 5.5 oz,$2.59,$1.97,24.03%,8,8,6,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/27/2024,3000057564,QUAKER,QUAKER RICE THINS COCOA CRUNCH 5.5 oz,$5.49,$4.17,23.98%,2,2,2,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/28/2024,3000057564,QUAKER,QUAKER RICE THINS COCOA CRUNCH 5.5 oz,$5.49,$4.17,23.98%,1,1,1,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
10/1/2024,3000057564,QUAKER,QUAKER RICE THINS COCOA CRUNCH 5.5 oz,$5.49,$4.17,23.98%,1,1,,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/27/2024,3000057562,QUAKER,QUAKER RICE THINS SALTED CARAMEL 5.5 oz,$5.49,$4.17,23.98%,1,1,1,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/28/2024,3000057562,QUAKER,QUAKER RICE THINS SALTED CARAMEL 5.5 oz,$5.49,$4.17,23.98%,2,1,1,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
10/1/2024,3000057562,QUAKER,QUAKER RICE THINS SALTED CARAMEL 5.5 oz,$5.49,$4.17,23.98%,1,1,,GROCERY FOOD,GALLETAS,TOSTADA DE ARROZ
9/25/2024,3800026596,RICE KRISPIES,RICE KRISPIES TREATS RAINBOW 8-0.7 oz,$3.99,$2.99,24.98%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,3800026596,RICE KRISPIES,RICE KRISPIES TREATS RAINBOW 8-0.7 oz,$3.99,$2.99,24.98%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,3800026596,RICE KRISPIES,RICE KRISPIES TREATS RAINBOW 8-0.7 oz,$3.99,$2.99,24.98%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/28/2024,3800026596,RICE KRISPIES,RICE KRISPIES TREATS RAINBOW 8-0.7 oz,$3.99,$2.99,24.98%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/30/2024,3800026596,RICE KRISPIES,RICE KRISPIES TREATS RAINBOW 8-0.7 oz,$3.99,$2.99,24.98%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,3800026596,RICE KRISPIES,RICE KRISPIES TREATS RAINBOW 8-0.7 oz,$3.99,$2.99,24.98%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/25/2024,4400000677,RITZ,RITZ BITS CHEESE BIG BAG 3 oz,$1.19,$0.80,32.42%,4,3,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,4400000677,RITZ,RITZ BITS CHEESE BIG BAG 3 oz,$1.19,$0.80,32.42%,7,6,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/27/2024,4400000677,RITZ,RITZ BITS CHEESE BIG BAG 3 oz,$1.19,$0.80,32.42%,9,9,6,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/28/2024,4400000677,RITZ,RITZ BITS CHEESE BIG BAG 3 oz,$1.19,$0.80,32.42%,3,2,2,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/29/2024,4400000677,RITZ,RITZ BITS CHEESE BIG BAG 3 oz,$1.19,$0.80,32.42%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS DULCES
10/1/2024,4400000677,RITZ,RITZ BITS CHEESE BIG BAG 3 oz,$1.19,$0.80,32.42%,7,5,3,GROCERY FOOD,GALLETAS,GALLETAS DULCES
9/26/2024,4400007773,RITZ,RITZ CRACKERS BUTTERY 13.7 oz,$4.79,$3.15,34.15%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/27/2024,4400007773,RITZ,RITZ CRACKERS BUTTERY 13.7 oz,$4.79,$3.15,34.15%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/28/2024,4400007773,RITZ,RITZ CRACKERS BUTTERY 13.7 oz,$4.79,$3.15,34.15%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/29/2024,4400007773,RITZ,RITZ CRACKERS BUTTERY 13.7 oz,$4.79,$3.15,34.15%,2,2,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/30/2024,4400007773,RITZ,RITZ CRACKERS BUTTERY 13.7 oz,$4.79,$3.15,34.15%,1,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
10/1/2024,4400007773,RITZ,RITZ CRACKERS BUTTERY 13.7 oz,$4.79,$3.15,34.15%,1,1,,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/25/2024,4400003424,RITZ,RITZ CRACKERS CONVENIENCE PACK 3.47 oz,$1.79,$1.30,27.14%,4,4,3,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/26/2024,4400003424,RITZ,RITZ CRACKERS CONVENIENCE PACK 3.47 oz,$1.79,$1.30,27.14%,3,3,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/27/2024,4400003424,RITZ,RITZ CRACKERS CONVENIENCE PACK 3.47 oz,$1.79,$1.30,27.14%,4,4,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/28/2024,4400003424,RITZ,RITZ CRACKERS CONVENIENCE PACK 3.47 oz,$1.79,$1.30,27.14%,5,5,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/29/2024,4400003424,RITZ,RITZ CRACKERS CONVENIENCE PACK 3.47 oz,$1.79,$1.30,27.14%,2,1,1,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/30/2024,4400003424,RITZ,RITZ CRACKERS CONVENIENCE PACK 3.47 oz,$1.79,$1.30,27.14%,7,7,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
10/1/2024,4400003424,RITZ,RITZ CRACKERS CONVENIENCE PACK 3.47 oz,$1.79,$1.30,27.14%,7,7,4,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
9/25/2024,4400003119,RITZ,RITZ CRACKERS HINT OF SALT 13.7 oz,$3.99,$2.85,28.47%,8,6,2,GROCERY FOOD,GALLETAS,GALLETAS SALADAS
